Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Romania	2901080	+705	65589	+7	N/A	N/A	N/A	144	152690	3452	22891994	1204855	18999797	Europe
Sweden	2504894	+368	18864	N/A	2475271	+546	10759	16	245192	1847	18534055	1814212	10216034	Europe
Iraq	2326033	+162	25215	N/A	2299572	+121	1246	14	55520	602	18512761	441879	41895563	Asia
Serbia	2011399	+438	16040	+3	1985107	+624	10252	18	231938	1850	9570938	1103644	8672125	Europe
Bangladesh	1952888	+33	29127	N/A	1898312	+249	25449	1273	11643	174	14033932	83669	167731723	Asia
Hungary	1909948	+6748	46343	+77	1821435	+13374	42170	29	198645	4820	11394556	1185097	9614873	Europe
Slovakia	1785978	+443	20002	+8	1757977	+1385	7999	33	326830	3660	7120136	1302970	5464545	Europe
Jordan	1694216	N/A	14048	N/A	1678941	N/A	1227	124	163047	1352	16670254	1604305	10390950	Asia
Georgia	1655221	N/A	16811	N/A	1637293	N/A	1117	N/A	416411	4229	16920079	4256656	3974970	Asia
Pakistan	1528897	+66	30376	+1	1494141	N/A	4380	98	6681	133	28278968	123573	228843575	Asia
Ireland	1524555	N/A	7163	N/A	1485903	+1715	31489	30	302488	1421	12132098	2407135	5040057	Europe
Norway	1429064	+365	3061	N/A	N/A	N/A	N/A	20	259837	557	11002430	2000499	5499844	Europe
Kazakhstan	1305607	+4	13661	N/A	1291376	+5	570	24	68025	712	11575012	603080	19193146	Asia
Singapore	1228914	+3890	1358	+2	1155970	+2485	71586	6	207039	229	23767171	4004134	5935658	Asia
Hong Kong	1207371	+280	9355	+3	N/A	N/A	N/A	5	158661	1229	44972952	5909903	7609762	Asia
Morocco	1165455	+89	16071	N/A	1148928	+14	456	293	30896	426	11237010	297892	37721752	Africa
Bulgaria	1160706	+359	37019	+12	999645	+4626	124042	67	169409	5403	9909423	1446317	6851486	Europe
Croatia	1129199	+960	15905	+6	1108536	+303	4758	17	278242	3919	4824073	1188683	4058336	Europe
Cuba	1104206	+96	8529	+1	1095154	+142	523	23	97598	754	12920253	1141991	11313798	North America
Lebanon	1097720	+77	10403	+1	1084400	+130	2917	186	162174	1537	4795578	708485	6768781	Asia
Lithuania	1060072	+212	9125	+3	1030935	+752	20012	9	399741	3441	9951218	3752490	2651897	Europe
Finland	1052767	N/A	4150	N/A	N/A	N/A	N/A	21	189460	747	10773620	1938860	5556679	Europe
Tunisia	1041197	N/A	28575	N/A	N/A	N/A	N/A	29	86421	2372	4592916	381221	12047923	Africa
Slovenia	1017694	+684	6616	+3	1001005	+1151	10073	19	489401	3182	2654455	1276507	2079468	Europe
New Zealand	1013721	+8047	855	+29	960384	+11667	52482	N/A	202659	171	7115383	1422479	5002100	Australia/Oceania
Belarus	982867	N/A	6978	N/A	N/A	N/A	N/A	N/A	104078	739	13220483	1399947	9443560	Europe
Nepal	978978	+18	11952	N/A	966839	+16	187	N/A	32515	397	5662311	188064	30108348	Asia
Bolivia	905655	+125	21926	+1	862685	+408	21044	220	75671	1832	2705422	226050	11968249	South America
UAE	901076	+312	2302	N/A	885035	+264	13739	N/A	89110	228	158184246	15643265	10111971	Asia
Uruguay	899723	N/A	7210	N/A	888557	N/A	3956	18	257354	2062	6091188	1742305	3496052	South America
Ecuador	871046	N/A	35602	N/A	N/A	N/A	N/A	759	48019	1963	2470170	136174	18139765	South America
Costa Rica	866164	N/A	8444	N/A	841683	N/A	16037	48	167201	1630	4401922	849731	5180372	North America
Guatemala	850255	N/A	17719	N/A	830386	N/A	2150	5	45885	956	4516595	243746	18529950	North America
Latvia	825272	+346	5794	+2	815324	+603	4154	9	446685	3136	7211698	3903391	1847547	Europe
Panama	796461	+3324	8199	+5	769618	+779	18644	16	179355	1846	5975743	1345677	4440696	North America
Azerbaijan	792638	N/A	9709	N/A	782869	N/A	60	N/A	76891	942	6838458	663372	10308634	Asia
Saudi Arabia	757191	+642	9108	+4	742927	+145	5156	60	21139	254	42049904	1173953	35819075	Asia
Sri Lanka	663614	+17	16510	+1	646151	+2	953	N/A	30752	765	6486117	300565	21579728	Asia
Paraguay	649718	N/A	18872	N/A	624673	N/A	6173	2	89064	2587	2633737	361034	7294987	South America
Kuwait	632074	+176	2555	N/A	629114	+168	405	3	144057	582	8071763	1839647	4387669	Asia
Myanmar	613082	+16	19434	N/A	592001	+14	1647	N/A	11130	353	8049855	146132	55086148	Asia
Palestine	582119	N/A	5353	N/A	576684	N/A	82	17	109396	1006	3078533	578538	5321228	Asia
Dominican Republic	580020	N/A	4376	N/A	575175	N/A	469	1	52492	396	3296116	298301	11049619	North America
Bahrain	575129	+728	1479	+2	568141	+398	5509	3	317545	817	9766940	5392611	1811171	Asia
Estonia	573922	N/A	2556	N/A	514836	N/A	56530	3	432109	1924	3345340	2518723	1328189	Europe
Venezuela	522840	+40	5710	+1	516065	+105	1065	230	18484	202	3359014	118749	28286566	South America
Moldova	516986	N/A	11489	N/A	504142	N/A	1355	49	128713	2860	3216305	800757	4016581	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4869	232	3693367	34872	105912541	Africa
Taiwan	505424	+57185	951	+8	39254	N/A	465219	N/A	21150	40	15584088	652144	23896703	Asia
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71247	913	2477219	351651	7044535	Africa
Cyprus	477711	N/A	1032	N/A	124370	N/A	352309	60	390396	843	9477138	7744936	1223656	Asia
Ethiopia	470833	+35	7510	N/A	455746	+3	7577	4	3916	62	4823795	40117	120241699	Africa
Mongolia	469885	N/A	2179	N/A	313256	N/A	154450	192	139177	645	4030048	1193675	3376168	Asia
Honduras	424376	N/A	10896	N/A	132358	N/A	281122	105	41619	1069	1364273	133796	10196667	North America
Armenia	422896	N/A	8623	N/A	412048	N/A	2225	N/A	142221	2900	3068217	1031850	2973512	Asia
Réunion	405980	N/A	762	N/A	395430	N/A	9788	10	447529	840	1603660	1767781	907160	Africa
Oman	389344	+19	4259	N/A	384525	+9	560	3	72811	796	25000000	4675220	5347342	Asia
Bosnia and Herzegovina	377432	+47	15775	+2	N/A	N/A	N/A	N/A	116384	4864	1765936	544540	3242989	Europe
Qatar	365657	+162	677	N/A	364059	+85	921	2	130229	241	3474465	1237431	2807805	Asia
Kenya	323939	+18	5649	N/A	318110	+13	180	N/A	5788	101	3623557	64745	55966822	Africa
Zambia	320303	+77	3983	N/A	315792	+23	528	1	16563	206	3446017	178198	19338144	Africa
North Macedonia	310506	+93	9287	N/A	300617	+85	602	N/A	149051	4458	2033385	976080	2083215	Europe
Botswana	306324	N/A	2690	N/A	303026	N/A	608	1	125561	1103	2026898	830816	2439647	Africa
Albania	275440	+24	3497	N/A	271757	+47	186	2	95906	1218	1814993	631968	2871971	Europe
Algeria	265806	+2	6875	N/A	178368	+2	80563	6	5865	152	230861	5094	45319019	Africa
Nigeria	255802	N/A	3143	N/A	249936	N/A	2723	11	1186	15	5114703	23722	215609418	Africa
Zimbabwe	248642	N/A	5481	N/A	242198	N/A	963	12	16289	359	2278641	149281	15264075	Africa
Luxembourg	242700	+506	1071	N/A	234548	+2730	7081	N/A	376361	1661	4243873	6581087	644859	Europe
Uzbekistan	238747	+4	1637	N/A	236862	+5	248	23	6947	48	1377915	40092	34368538	Asia
Montenegro	236006	+61	2718	+1	232645	+81	643	6	375678	4327	2462510	3919865	628213	Europe
Mozambique	225451	+11	2201	N/A	223186	+6	64	13	6857	67	1318072	40089	32878321	Africa
China	220721	+324	5198	+7	207955	+817	7568	484	153	4	160000000	111163	1439323776	Asia
Laos	209149	+301	752	N/A	N/A	N/A	N/A	N/A	27994	101	1232128	164915	7471304	Asia
Kyrgyzstan	200993	N/A	2991	N/A	196406	N/A	1596	131	29893	445	1907195	283650	6723755	Asia
Iceland	186179	+90	120	+1	N/A	N/A	N/A	N/A	539102	347	2264004	6555680	345350	Europe
Maldives	179483	N/A	298	N/A	163687	N/A	15498	25	321542	534	2213831	3966060	558194	Asia
Afghanistan	179137	+50	7686	N/A	162077	+25	9374	1124	4417	190	948623	23392	40553432	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3389	74	2612795	53963	48417925	Africa
El Salvador	162089	N/A	4129	N/A	150662	N/A	7298	8	24758	631	1950448	297920	6546890	North America
Ghana	161271	N/A	1445	N/A	159774	N/A	52	1	4997	45	2441751	75654	32275290	Africa
Namibia	159503	+192	4028	N/A	153662	N/A	1813	N/A	60735	1534	1015142	386542	2626212	Africa
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408975	2471	828928	2212097	374725	North America
Trinidad and Tobago	152964	+584	3863	+2	140228	+526	8873	18	108648	2744	722629	513271	1407891	North America
Brunei	143616	+244	219	N/A	142061	+100	1336	N/A	322554	492	717784	1612107	445246	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350105	2134	938039	2343627	400251	North America
Cambodia	136262	N/A	3056	N/A	133184	N/A	22	N/A	7946	178	2958394	172522	17147970	Asia
Jamaica	131544	+110	2987	+5	84709	+108	43848	N/A	44066	1001	1026089	343733	2985133	North America
Rwanda	129874	+16	1459	N/A	45522	N/A	82893	N/A	9587	108	5322748	392901	13547316	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4313	69	1751774	63080	27770620	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2854	55	1499795	43146	34760858	Africa
Malta	93149	+108	713	N/A	89464	+191	2972	4	209926	1607	1899855	4281624	443723	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	920	14	846704	8950	94607318	Africa
Senegal	86023	+4	1966	N/A	84044	+4	13	N/A	4898	112	1077543	61357	17561719	Africa
Malawi	85842	+17	2635	N/A	82255	+173	952	67	4282	131	577429	28805	20046146	Africa
Ivory Coast	81977	N/A	799	N/A	81164	N/A	14	N/A	2971	29	1508044	54661	27588977	Africa
French Guiana	80859	N/A	395	N/A	11254	N/A	69210	2	258310	1262	627211	2003671	313031	South America
Suriname	80008	N/A	1337	N/A	49455	N/A	29216	N/A	134157	2242	236268	396172	596378	South America
Channel Islands	75075	N/A	173	N/A	74278	N/A	624	N/A	424551	978	1252808	7084656	176834	Europe
Barbados	74967	+513	430	N/A	70254	+635	4283	N/A	260278	1493	664507	2307100	288027	North America
French Polynesia	72786	N/A	648	N/A	N/A	N/A	N/A	7	256362	2282	N/A	N/A	283919	Australia/Oceania
Eswatini	71480	+139	1402	N/A	69373	+14	705	11	60451	1186	1020084	862696	1182437	Africa
Fiji	64725	N/A	862	N/A	62853	N/A	1010	N/A	71245	949	508406	559617	908490	Australia/Oceania
Madagascar	64236	N/A	1393	N/A	59370	N/A	3473	14	2214	48	430995	14857	29010437	Africa
Guyana	63684	+56	1228	N/A	62251	+7	205	N/A	80248	1547	606817	764648	793590	South America
Sudan	62161	N/A	4936	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12306	45746964	Africa
New Caledonia	60749	N/A	312	N/A	60231	N/A	206	9	209056	1074	98964	340566	290587	Australia/Oceania
Bhutan	59540	+10	21	N/A	59333	+86	186	2	75620	27	2303348	2925399	787362	Asia
Mauritania	58787	+9	982	N/A	57706	+1	99	N/A	12056	201	812234	166572	4876175	Africa
Belize	57787	+58	676	N/A	56744	+12	367	6	140598	1645	547512	1332114	411010	North America
Cabo Verde	56093	+13	401	N/A	55595	+8	97	23	98897	707	400982	706970	567184	Africa
Syria	55865	+2	3150	N/A	52376	+16	339	N/A	3055	172	146269	7998	18288648	Asia
Gabon	47608	N/A	304	N/A	47297	N/A	7	N/A	20493	131	1594523	686383	2323079	Africa
Papua New Guinea	43843	+4	651	N/A	43172	+3	20	7	4734	70	249149	26902	9261214	Australia/Oceania
Seychelles	43235	+394	167	+1	42553	+330	515	N/A	434627	1679	N/A	N/A	99476	Africa
Curaçao	42567	N/A	275	N/A	41905	N/A	387	3	257456	1663	496693	3004125	165337	North America
Andorra	41717	N/A	153	N/A	41021	N/A	543	14	538326	1974	249838	3223966	77494	Europe
Burundi	41216	+100	38	N/A	N/A	N/A	N/A	N/A	3285	3	345742	27556	12547083	Africa
Mauritius	37812	+3	996	N/A	36152	+16	664	N/A	29641	781	358675	281164	1275681	Africa
Mayotte	37363	N/A	187	N/A	2964	N/A	34212	N/A	131091	656	176919	620734	285016	Africa
Togo	37012	+3	273	N/A	36716	N/A	23	N/A	4285	32	734159	84988	8638371	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2643	32	660107	47858	13793000	Africa
Tanzania	35354	N/A	840	N/A	N/A	N/A	N/A	7	562	13	N/A	N/A	62887454	Africa
Aruba	35189	N/A	212	N/A	34774	N/A	203	N/A	327014	1970	177885	1653099	107607	North America
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704331	569	778000	15810759	49207	Europe
Bahamas	33803	+24	798	N/A	32451	+25	554	N/A	84463	1994	229817	574240	400211	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15140	321	431221	198378	2173739	Africa
Mali	30960	+10	733	N/A	30048	+10	179	N/A	1451	34	672778	31539	21331812	Africa
Haiti	30707	N/A	835	N/A	29603	N/A	269	N/A	2633	72	132422	11357	11660262	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	330930	1013	150753	1755657	85867	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2120	13	604310	47540	12711729	Africa
Somalia	26518	+19	1350	N/A	13182	N/A	11986	N/A	1586	81	400466	23958	16714995	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4173	67	347815	60282	5769833	Africa
Saint Lucia	23978	+180	368	N/A	23144	+58	466	1	129483	1987	143281	773727	185183	North America
Cayman Islands	23578	+750	28	+1	8553	N/A	14997	1	351109	417	222773	3317395	67153	North America
Timor-Leste	22886	N/A	130	N/A	22730	N/A	26	N/A	16766	95	264143	193512	1364997	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	949	17	248995	11336	21965580	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2731	33	N/A	N/A	6770692	North America
Solomon Islands	18174	N/A	146	N/A	16357	N/A	1671	2	25308	203	5117	7126	718105	Australia/Oceania
Gibraltar	17996	N/A	102	N/A	16579	N/A	1315	N/A	534450	3029	534283	15867278	33672	Europe
South Sudan	17513	N/A	138	N/A	13514	N/A	3861	1	1531	12	388449	33964	11437061	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1750	12	N/A	N/A	9934733	Asia
Liechtenstein	17306	+14	84	N/A	17154	+14	68	N/A	451488	2191	102174	2665571	38331	Europe
San Marino	16785	+42	115	N/A	16398	+26	272	4	492763	3376	152231	4469101	34063	Europe
Grenada	16014	+196	221	+1	14612	+63	1181	4	141105	1947	155938	1374024	113490	North America
Equatorial Guinea	15910	N/A	183	N/A	15701	N/A	26	5	10689	123	317211	213122	1488398	Africa
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15405	186	305941	301527	1014638	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2938	23	81294	16306	4985447	Africa
Bermuda	14135	+303	135	+4	13664	+375	336	N/A	228533	2183	893980	14453768	61851	North America
Dominica	12685	+192	63	N/A	12323	+175	299	N/A	175408	871	194894	2694996	72317	North America
Gambia	11996	N/A	365	N/A	11591	N/A	40	N/A	4718	144	155686	61234	2542495	Africa
Monaco	11972	N/A	54	N/A	11816	N/A	102	4	301122	1358	54960	1382363	39758	Europe
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210191	369	164926	2895826	56953	North America
Yemen	11819	N/A	2149	N/A	9009	N/A	661	23	381	69	265253	8545	31043618	Asia
Samoa	11045	+119	23	+1	1605	N/A	9417	4	54989	115	82612	411293	200859	Australia/Oceania
Tonga	10950	+124	11	N/A	9985	+280	954	N/A	101468	102	518262	4802457	107916	Australia/Oceania
Saint Martin	10537	N/A	63	N/A	1399	N/A	9075	7	264165	1579	112382	2817439	39888	North America
Sint Maarten	10123	N/A	86	N/A	9985	N/A	52	10	231230	1964	62056	1417483	43779	North America
Caribbean Netherlands	9903	+1	35	N/A	9819	+3	49	N/A	371246	1312	30126	1129372	26675	North America
Eritrea	9738	N/A	103	N/A	9631	N/A	4	N/A	2677	28	23693	6514	3637426	Africa
Niger	9005	N/A	309	N/A	8568	N/A	128	1	349	12	252609	9780	25830245	Africa
Guinea-Bissau	8215	N/A	171	N/A	8005	N/A	39	6	3999	83	135939	66176	2054216	Africa
Vanuatu	8144	+64	14	N/A	7675	+39	455	N/A	25414	44	24976	77941	320449	Australia/Oceania
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8961	177	N/A	N/A	903939	Africa
Antigua and Barbuda	7721	+58	137	N/A	7511	+40	73	1	77650	1378	18901	190088	99433	North America
Sierra Leone	7682	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31405	8277696	Africa
Liberia	7434	N/A	294	N/A	5747	N/A	1393	2	1408	56	139824	26492	5278022	Africa
Chad	7414	N/A	193	N/A	4874	N/A	2347	N/A	429	11	191341	11061	17299381	Africa
St. Vincent Grenadines	6792	N/A	106	N/A	6641	N/A	45	N/A	60864	950	99029	887412	111593	North America
British Virgin Islands	6467	N/A	62	N/A	N/A	N/A	N/A	1	211312	2026	103397	3378545	30604	North America
Turks and Caicos	6046	+51	36	N/A	5963	+45	47	4	152338	907	505354	12733169	39688	North America
Sao Tome and Principe	5970	N/A	73	N/A	5891	N/A	6	N/A	26334	322	29036	128079	226704	Africa
Saint Kitts and Nevis	5596	+1	43	N/A	5536	+4	17	N/A	103828	798	70707	1311891	53897	North America
Cook Islands	5367	+31	1	N/A	5230	+15	136	N/A	305047	57	17373	987439	17594	Australia/Oceania
Palau	4782	N/A	6	N/A	4087	N/A	689	1	261970	329	47272	2589679	18254	Australia/Oceania
St. Barth	4575	N/A	6	N/A	N/A	N/A	N/A	N/A	460586	604	78646	7917648	9933	North America
Kiribati	3093	N/A	13	N/A	2602	N/A	478	3	25178	106	N/A	N/A	122847	Australia/Oceania
Anguilla	2984	N/A	9	N/A	2916	N/A	59	4	195659	590	51382	3369091	15251	North America
Saint Pierre Miquelon	2739	N/A	1	N/A	2449	N/A	289	1	477011	174	23687	4125218	5742	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Montserrat	653	N/A	2	N/A	313	N/A	338	N/A	130652	400	10843	2169468	4998	North America
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41751	644	20508	1885967	10874	Australia/Oceania
Falkland Islands	197	N/A	N/A	N/A	N/A	N/A	N/A	N/A	53708	N/A	8632	2353326	3668	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8074	665747	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59931	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624560	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	8	N/A	1	N/A	5468	N/A	N/A	N/A	1646	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117259	Australia/Oceania
Nauru	7	N/A	N/A	N/A	4	N/A	3	N/A	639	N/A	N/A	N/A	10950	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6111	Africa
