Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Mexico	5752441	+862	324617	+6	5050420	+1181	377404	4798	43755	2469	15897804	120923	131470403	North America
Ukraine	5009301	N/A	108497	N/A	N/A	N/A	N/A	177	115844	2509	19521252	451445	43241697	Europe
Malaysia	4481278	+1469	35623	+3	4415146	+1836	30509	36	135211	1075	59379893	1791637	33142816	Asia
Thailand	4382977	+3893	29553	+38	4290090	+7323	63334	1496	62500	421	17270775	246275	70128075	Asia
Austria	4218059	+2909	18312	+9	4145947	+5155	53800	58	463387	2012	185625927	20392479	9102666	Europe
Belgium	4127123	N/A	31656	N/A	3961954	+13915	133513	105	353225	2709	33906863	2901963	11684111	Europe
Israel	4112839	+2239	10812	+7	4083611	N/A	18416	150	441008	1159	41373364	4436346	9326000	Asia
Portugal	4066674	N/A	22583	N/A	N/A	N/A	N/A	61	401012	2227	41997519	4141349	10141023	Europe
Czechia	3916446	+516	40257	N/A	3873122	+787	3067	6	364449	3746	55334586	5149225	10746197	Europe
South Africa	3899841	+5096	100812	+41	3720427	+6630	78602	192	64238	1661	24927476	410603	60709464	Africa
Canada	3829357	+3456	40296	+31	3507192	+4187	281869	370	99821	1050	61538265	1604143	38362077	North America
Philippines	3687997	+106	60452	N/A	3625062	N/A	2483	480	32837	538	29892259	266151	112313210	Asia
Switzerland	3642604	+1318	13934	+1	3562426	+6131	66244	71	415197	1588	20991820	2392724	8773190	Europe
Chile	3611813	+2475	57733	+8	3472533	+1629	81547	156	185950	2972	37737644	1942876	19423603	South America
Peru	3573220	+388	213058	+14	N/A	N/A	N/A	214	105616	6297	30290953	895328	33832231	South America
Greece	3401927	+6286	29599	+23	3319180	+5162	53148	167	329398	2866	81422970	7883939	10327702	Europe
Denmark	2977944	+735	6296	+3	2962008	+907	9640	13	510760	1080	127361506	21844341	5830412	Europe
Romania	2904075	+681	65625	+13	N/A	N/A	N/A	131	152867	3454	22965124	1208859	18997356	Europe
Sweden	2506131	+298	18908	N/A	2478036	N/A	9187	9	245285	1851	18553837	1815935	10217236	Europe
Iraq	2326726	+149	25216	N/A	2300236	+132	1274	13	55513	602	18538098	442301	41912868	Asia
Serbia	2013622	+382	16053	+3	1989782	+759	7787	13	232213	1851	9616050	1108932	8671455	Europe
Bangladesh	1953081	+32	29127	N/A	1899897	+258	24057	1259	11642	174	14060535	83812	167763080	Asia
Hungary	1909948	N/A	46343	N/A	1821435	N/A	42170	29	198655	4820	11394556	1185154	9614406	Europe
Slovakia	1787404	+262	20062	+12	1762557	+756	4785	30	327088	3671	7129843	1304734	5464596	Europe
Jordan	1694216	N/A	14048	N/A	1678941	N/A	1227	124	163017	1352	16670254	1604006	10392886	Asia
Georgia	1655221	N/A	16811	N/A	1637293	N/A	1117	N/A	416426	4229	16920079	4256812	3974824	Asia
Ireland	1551043	+404	7211	+1	1504177	+852	39655	26	307679	1430	12163385	2412838	5041112	Europe
Pakistan	1529403	+52	30378	+2	1494141	N/A	4884	108	6681	133	28379616	123969	228925744	Asia
DPRK	1483060	+269510	56	+6	819090	+170460	663914	N/A	57062	2	N/A	N/A	25990454	Asia
Norway	1430173	+49	3061	N/A	N/A	N/A	N/A	20	260001	556	11002430	2000204	5500654	Europe
Kazakhstan	1305654	+5	13661	N/A	1291824	+5	169	24	68012	712	11575012	602946	19197441	Asia
Singapore	1247671	+2664	1367	+1	1173215	+3332	73089	8	210168	230	23875083	4021720	5936536	Asia
Hong Kong	1209068	+328	9361	N/A	N/A	N/A	N/A	5	158860	1230	44972952	5909000	7610924	Asia
Morocco	1165984	+135	16074	+2	1149167	+72	743	293	30903	426	11237010	297826	37730117	Africa
Bulgaria	1162449	+457	37065	+6	1026171	+5436	99213	50	169688	5411	9941859	1451262	6850492	Europe
Croatia	1131898	+406	15944	+2	1112593	+472	3361	13	278940	3929	4843564	1193627	4057855	Europe
Cuba	1104707	+46	8529	N/A	1095715	+110	463	23	97644	754	12920253	1142004	11313666	North America
Lebanon	1098124	+50	10411	+2	1085202	+93	2511	186	162248	1538	4795578	708546	6768199	Asia
Finland	1069740	N/A	4284	N/A	N/A	N/A	N/A	21	192509	771	10832080	1949322	5556844	Europe
Lithuania	1060903	+258	9127	N/A	1033639	+630	18137	10	400163	3443	9960248	3756917	2651176	Europe
New Zealand	1060710	+9913	937	+8	1004731	+9260	55042	N/A	212053	187	7136330	1426667	5002100	Australia/Oceania
Tunisia	1041789	+592	28628	+53	N/A	N/A	N/A	29	86453	2376	4607327	382342	12050287	Africa
Slovenia	1020595	+749	6626	+1	1004752	+463	9217	9	490795	3186	2658816	1278601	2079473	Europe
Belarus	982867	N/A	6978	N/A	N/A	N/A	N/A	N/A	104079	739	13220483	1399956	9443501	Europe
Nepal	979022	+18	11952	N/A	966921	+8	149	N/A	32506	397	5674251	188398	30118383	Asia
Bolivia	906333	+112	21943	N/A	864180	+291	20210	220	75709	1833	2705422	225992	11971295	South America
UAE	903084	+281	2302	N/A	886802	+330	13980	N/A	89288	228	159367257	15756696	10114256	Asia
Uruguay	902540	N/A	7213	N/A	892434	N/A	2893	18	258143	2063	6114822	1748950	3496282	South America
Taiwan	895785	+65559	1135	+38	75832	+8885	818818	N/A	37484	47	16450242	688366	23897525	Asia
Costa Rica	877533	+2034	8472	+6	848035	+1280	21026	38	169367	1635	4487906	866180	5181261	North America
Ecuador	872542	N/A	35610	N/A	N/A	N/A	N/A	759	48087	1963	2470170	136136	18144892	South America
Guatemala	853280	+689	17842	+13	833241	+578	2197	5	46033	963	4566381	246348	18536297	North America
Latvia	826342	+304	5804	+1	817333	+377	3205	6	447360	3142	7227535	3912801	1847151	Europe
Panama	814152	+3910	8210	+4	780312	+2405	25630	16	183285	1848	6056338	1363427	4441996	North America
Azerbaijan	792680	+42	9709	N/A	782921	+52	50	N/A	76882	942	6858298	665184	10310381	Asia
Saudi Arabia	760477	+621	9121	+3	744841	+514	6515	76	21225	255	42209730	1178074	35829452	Asia
Sri Lanka	663689	+11	16511	N/A	646925	+2	253	N/A	30753	765	6486117	300541	21581441	Asia
Paraguay	649929	N/A	18881	N/A	624673	N/A	6375	2	89072	2588	2633737	360951	7296662	South America
Kuwait	632074	N/A	2555	N/A	629114	N/A	405	3	144017	582	8071763	1839141	4388877	Asia
Myanmar	613168	+24	19434	N/A	592123	+24	1611	N/A	11130	353	8100568	147034	55093113	Asia
Palestine	582246	N/A	5355	N/A	576764	N/A	127	17	109373	1006	3078533	578291	5323502	Asia
Dominican Republic	580661	N/A	4377	N/A	575748	N/A	536	1	52540	396	3310374	299535	11051698	North America
Bahrain	578848	+593	1479	N/A	571982	+657	5387	4	319398	816	9795020	5404719	1812309	Asia
Estonia	575046	+1126	2561	+5	516588	+1752	55897	4	432949	1928	3357306	2527700	1328206	Europe
Venezuela	523119	+60	5713	+1	516284	+37	1122	230	18495	202	3359014	118756	28285032	South America
Moldova	516986	N/A	11489	N/A	504142	N/A	1355	49	128719	2861	3216305	800793	4016402	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4867	232	3693367	34860	105949512	Africa
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71229	913	2477219	351562	7046322	Africa
Cyprus	477711	N/A	1032	N/A	124370	N/A	352309	60	390343	843	9477138	7743873	1223824	Asia
Ethiopia	471040	+49	7512	N/A	455806	+48	7722	6	3916	62	4846721	40290	120296327	Africa
Mongolia	469885	N/A	2179	N/A	313256	N/A	154450	192	139135	645	4030048	1193318	3377178	Asia
Honduras	424447	N/A	10896	N/A	132401	N/A	281150	105	41614	1068	1366423	133967	10199682	North America
Armenia	422917	N/A	8623	N/A	412071	N/A	2223	N/A	142223	2900	3078174	1035161	2973618	Asia
Réunion	411363	+5383	770	+8	403795	+8365	6798	10	453401	849	1603660	1767543	907282	Africa
Oman	389447	+20	4260	N/A	384618	+13	569	3	72796	796	25000000	4673042	5349834	Asia
Bosnia and Herzegovina	377606	+27	15783	+2	N/A	N/A	N/A	N/A	116452	4867	1769493	545702	3242601	Europe
Qatar	366477	+134	677	N/A	364779	+166	1021	1	130521	241	3493995	1244387	2807805	Asia
Kenya	324071	+25	5649	N/A	318192	+22	230	N/A	5788	101	3637594	64969	55989527	Africa
Zambia	320680	N/A	3983	N/A	316139	N/A	558	1	16574	206	3454966	178569	19348029	Africa
North Macedonia	310942	+83	9293	+2	301114	+79	535	N/A	149261	4461	2038710	978637	2083214	Europe
Botswana	306614	+290	2692	+2	303619	+593	303	1	125633	1103	2026898	830506	2440557	Africa
Albania	275688	+67	3497	N/A	271962	+105	229	2	95995	1218	1818942	633356	2871911	Europe
Algeria	265828	+5	6875	N/A	178374	N/A	80579	6	5864	152	230861	5092	45334183	Africa
Nigeria	255859	N/A	3143	N/A	249943	N/A	2773	11	1186	15	5114703	23711	215707431	Africa
Zimbabwe	249748	+317	5484	N/A	242581	+44	1683	12	16357	359	2295541	150348	15268214	Africa
Luxembourg	244182	N/A	1073	N/A	235939	N/A	7170	N/A	378545	1663	4248188	6585787	645054	Europe
Uzbekistan	238824	+6	1637	N/A	237019	+20	168	23	6947	48	1377915	40082	34377819	Asia
Montenegro	236414	+94	2719	N/A	233102	+108	593	6	376327	4328	2466906	3926850	628215	Europe
Mozambique	225519	+16	2201	N/A	223224	+7	94	13	6856	67	1320827	40153	32895133	Africa
China	222130	+175	5214	+1	211557	+476	5359	343	154	4	160000000	111163	1439323776	Asia
Laos	209502	+68	754	N/A	N/A	N/A	N/A	N/A	28033	101	1232128	164870	7473324	Asia
Kyrgyzstan	200993	N/A	2991	N/A	196406	N/A	1596	131	29884	445	1907195	283563	6725815	Asia
Iceland	186817	+71	145	N/A	N/A	N/A	N/A	N/A	540884	420	2264004	6554883	345392	Europe
Maldives	179560	+77	298	N/A	163687	N/A	15575	25	321575	534	2213831	3964767	558376	Asia
Afghanistan	179416	+88	7691	N/A	162291	+35	9434	1124	4422	190	952654	23482	40570241	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3387	74	2612795	53932	48445687	Africa
El Salvador	162089	N/A	4130	N/A	150662	N/A	7297	8	24756	631	1950448	297891	6547515	North America
Ghana	161325	+15	1445	N/A	159826	+9	54	1	4996	45	2445003	75725	32287720	Africa
Namibia	160438	+364	4030	+2	153662	N/A	2746	N/A	61071	1534	1020772	388556	2627094	Africa
Trinidad and Tobago	155893	+509	3881	+3	142770	+526	9242	18	110721	2756	728786	517612	1407977	North America
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408980	2471	828928	2212126	374720	North America
Brunei	145221	+265	221	N/A	143295	+235	1705	N/A	326100	496	717784	1611817	445326	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350104	2134	938039	2343621	400252	North America
Cambodia	136262	N/A	3056	N/A	133197	N/A	9	N/A	7944	178	2962730	172730	17152397	Asia
Jamaica	133103	+194	3011	N/A	85394	+129	44698	N/A	44585	1009	1043340	349483	2985379	North America
Rwanda	129927	+9	1459	N/A	45522	N/A	82946	N/A	9586	108	5358487	395359	13553476	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4311	69	1751774	63051	27783297	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2852	55	1499795	43122	34780503	Africa
Malta	93682	+110	714	+1	90338	+156	2630	4	211116	1609	1907478	4298581	443746	Europe
DRC	87633	N/A	1338	N/A	50930	N/A	35365	N/A	926	14	846704	8945	94659629	Africa
Senegal	86051	+6	1966	N/A	84064	+3	21	N/A	4898	112	1083099	61644	17570187	Africa
Malawi	85895	+6	2637	N/A	82712	+1	546	67	4283	131	579375	28888	20055632	Africa
Ivory Coast	82008	N/A	799	N/A	81185	N/A	24	N/A	2971	29	1511932	54777	27601507	Africa
French Guiana	81784	N/A	397	N/A	11254	N/A	70133	1	261141	1268	631628	2016827	313179	South America
Suriname	80240	+232	1339	+2	49466	+11	29435	N/A	134523	2245	236652	396748	596479	South America
Barbados	77364	+469	434	N/A	72495	+998	4435	N/A	268593	1507	673670	2338856	288034	North America
Channel Islands	75561	+286	174	+1	74803	+229	584	N/A	427224	984	1252808	7083414	176865	Europe
French Polynesia	72836	N/A	649	N/A	N/A	N/A	N/A	7	256510	2286	N/A	N/A	283950	Australia/Oceania
Eswatini	71867	+92	1403	N/A	69805	+17	659	11	60767	1186	1022459	864537	1182667	Africa
Fiji	64816	+4	862	N/A	62875	N/A	1079	N/A	71335	949	520560	572917	908614	Australia/Oceania
Madagascar	64276	N/A	1393	N/A	59370	N/A	3513	6	2215	48	435827	15016	29024097	Africa
Guyana	63926	+65	1228	N/A	62334	+19	364	N/A	80546	1547	613139	772544	793662	South America
Sudan	62195	N/A	4936	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12300	45766597	Africa
New Caledonia	61062	N/A	312	N/A	60339	N/A	411	9	210095	1073	98964	340504	290640	Australia/Oceania
Bhutan	59574	N/A	21	N/A	59509	N/A	44	N/A	75647	27	2303734	2925287	787524	Asia
Mauritania	58909	+38	982	N/A	57718	+4	209	N/A	12075	201	819638	168010	4878521	Africa
Belize	58135	+107	676	N/A	56808	+26	651	6	141397	1644	552207	1343086	411148	North America
Cabo Verde	56127	+12	401	N/A	55640	+24	86	23	98937	707	400982	706827	567299	Africa
Syria	55872	+1	3150	N/A	52542	+19	180	N/A	3054	172	146269	7994	18296802	Asia
Gabon	47608	N/A	304	N/A	47297	N/A	7	N/A	20485	131	1594523	686086	2324087	Africa
Papua New Guinea	44394	+118	651	N/A	43722	+116	21	7	4792	70	249149	26893	9264460	Australia/Oceania
Seychelles	43235	N/A	167	N/A	42553	N/A	515	N/A	434575	1679	N/A	N/A	99488	Africa
Curaçao	43017	N/A	275	N/A	42203	N/A	539	3	260157	1663	496693	3003889	165350	North America
Andorra	42156	N/A	153	N/A	41021	N/A	982	14	543969	1974	249838	3223841	77497	Europe
Burundi	41530	N/A	38	N/A	N/A	N/A	N/A	N/A	3308	3	345742	27541	12553886	Africa
Mauritius	37901	+15	996	N/A	36255	N/A	650	N/A	29709	781	358675	281155	1275721	Africa
Mayotte	37523	N/A	187	N/A	2964	N/A	34372	N/A	131594	656	176919	620459	285142	Africa
Togo	37026	+3	273	N/A	36734	+3	19	N/A	4284	32	736471	85219	8642092	Africa
Guinea	36597	N/A	442	N/A	36113	N/A	42	8	2652	32	660107	47834	13799838	Africa
Aruba	35693	N/A	213	N/A	35199	N/A	281	N/A	331673	1979	177885	1652976	107615	North America
Tanzania	35354	N/A	840	N/A	N/A	N/A	N/A	7	562	13	N/A	N/A	62920125	Africa
Faeroe Islands	34658	N/A	28	N/A	N/A	N/A	N/A	5	704273	569	778000	15809473	49211	Europe
Bahamas	33989	+32	801	N/A	32526	+17	662	N/A	84912	2001	233473	583270	400283	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15138	321	431221	198348	2174063	Africa
Mali	31023	+9	734	N/A	30116	+18	173	N/A	1454	34	676767	31709	21343014	Africa
Haiti	30725	N/A	835	N/A	29619	N/A	271	N/A	2634	72	132422	11354	11662920	North America
Isle of Man	28416	N/A	105	N/A	26794	N/A	1517	N/A	330896	1223	150753	1755473	85876	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2119	13	604310	47517	12717823	Africa
Somalia	26518	N/A	1350	N/A	13182	N/A	11986	N/A	1586	81	400466	23946	16723508	Africa
Saint Lucia	24514	+118	368	N/A	23435	+88	711	1	132366	1987	143281	773660	185199	North America
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4171	67	347815	60254	5772438	Africa
Cayman Islands	23578	N/A	28	N/A	8553	N/A	14997	1	351030	417	222773	3316654	67168	North America
Timor-Leste	22890	+1	131	N/A	22748	+2	11	N/A	16763	96	265125	194163	1365478	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	949	17	248995	11330	21976584	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2730	33	N/A	N/A	6772199	North America
Solomon Islands	18174	N/A	146	N/A	16357	N/A	1671	2	25297	203	5117	7122	718428	Australia/Oceania
Gibraltar	18129	N/A	102	N/A	16579	N/A	1448	N/A	538400	3029	534283	15867278	33672	Europe
South Sudan	17550	+9	138	N/A	13514	N/A	3898	1	1534	12	392400	34302	11439570	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1749	12	N/A	N/A	9938840	Asia
Liechtenstein	17361	+14	84	N/A	17227	+30	50	N/A	452900	2191	102174	2665432	38333	Europe
San Marino	16852	N/A	115	N/A	16454	N/A	283	4	494701	3376	152231	4468839	34065	Europe
Grenada	16784	+272	221	N/A	14878	+175	1685	4	147877	1947	159562	1405833	113500	North America
Equatorial Guinea	15910	N/A	183	N/A	15701	N/A	26	5	10683	123	317211	212996	1489284	Africa
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15401	186	305941	301446	1014913	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2937	23	81294	16301	4987055	Africa
Bermuda	14135	N/A	135	N/A	13664	N/A	336	N/A	228548	2183	893980	14454703	61847	North America
Dominica	13116	N/A	63	N/A	12465	N/A	588	N/A	181358	871	196777	2720883	72321	North America
Samoa	12051	+380	24	N/A	1605	N/A	10422	4	59990	119	93905	467459	200884	Australia/Oceania
Monaco	12035	N/A	54	N/A	11922	N/A	59	4	302668	1358	54960	1382189	39763	Europe
Gambia	11999	N/A	365	N/A	11591	N/A	43	N/A	4717	143	155686	61202	2543798	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210187	369	164926	2895776	56954	North America
Yemen	11819	N/A	2149	N/A	9009	N/A	661	23	381	69	265253	8541	31056210	Asia
Tonga	11348	+68	11	N/A	10514	N/A	823	N/A	105133	102	518262	4801434	107939	Australia/Oceania
Saint Martin	10602	N/A	63	N/A	1399	N/A	9140	7	265708	1579	112382	2816521	39901	North America
Sint Maarten	10189	+66	86	N/A	10068	+83	35	10	232689	1964	62056	1417192	43788	North America
Caribbean Netherlands	9986	N/A	35	N/A	9886	N/A	65	N/A	374288	1312	30126	1129160	26680	North America
Eritrea	9751	+6	103	N/A	9633	+1	15	N/A	2680	28	23693	6512	3638365	Africa
Niger	9013	N/A	310	N/A	8579	N/A	124	1	349	12	253043	9790	25847107	Africa
Vanuatu	8508	+44	14	N/A	8196	+46	298	N/A	26539	44	24976	77907	320586	Australia/Oceania
Guinea-Bissau	8222	N/A	171	N/A	8010	N/A	41	6	4001	83	136655	66495	2055108	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8957	177	N/A	N/A	904294	Africa
Antigua and Barbuda	7795	N/A	137	N/A	7536	N/A	122	1	78383	1378	18901	190059	99448	North America
Sierra Leone	7682	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31393	8280804	Africa
Liberia	7452	N/A	294	N/A	5747	N/A	1411	2	1411	56	139824	26480	5280302	Africa
Chad	7415	N/A	193	N/A	4874	N/A	2348	N/A	428	11	191341	11055	17308432	Africa
St. Vincent Grenadines	6801	N/A	106	N/A	6641	N/A	54	N/A	60941	950	99138	888333	111600	North America
British Virgin Islands	6573	N/A	62	N/A	N/A	N/A	N/A	1	214748	2026	103637	3385945	30608	North America
Turks and Caicos	6046	N/A	36	N/A	5963	N/A	47	4	152300	907	505354	12729961	39698	North America
Sao Tome and Principe	5973	N/A	73	N/A	5897	N/A	3	N/A	26338	322	29036	128035	226782	Africa
Saint Kitts and Nevis	5622	+12	43	N/A	5556	+5	23	N/A	104297	798	70707	1311721	53904	North America
Cook Islands	5443	N/A	1	N/A	5341	N/A	101	N/A	309367	57	17641	1002671	17594	Australia/Oceania
Palau	4936	+57	6	N/A	4200	+34	730	1	270377	329	50415	2761558	18256	Australia/Oceania
St. Barth	4611	N/A	6	N/A	N/A	N/A	N/A	N/A	464210	604	78646	7917648	9933	North America
Anguilla	3116	N/A	9	N/A	3042	N/A	65	4	204274	590	51382	3368428	15254	North America
Kiribati	3094	+1	13	N/A	2602	N/A	479	3	25179	106	N/A	N/A	122882	Australia/Oceania
Saint Pierre Miquelon	2739	N/A	1	N/A	2449	N/A	289	1	477095	174	23687	4125936	5741	North America
Falkland Islands	1126	N/A	N/A	N/A	N/A	N/A	N/A	N/A	306812	N/A	8632	2352044	3670	South America
Montserrat	794	N/A	4	+1	428	N/A	362	N/A	158864	800	11238	2248499	4998	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41766	644	20508	1886661	10870	Australia/Oceania
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8072	665916	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59938	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624842	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	9	N/A	0	N/A	5464	N/A	N/A	N/A	1647	Australia/Oceania
Nauru	8	N/A	N/A	N/A	5	N/A	3	N/A	730	N/A	N/A	N/A	10952	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117282	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6111	Africa
