Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Belarus	976906	+645	6920	+3	928536	N/A	41450	N/A	103445	733	13083013	1385365	9443729	Europe
Bolivia	904212	N/A	21906	N/A	854077	N/A	28229	220	75606	1832	2693845	225246	11959546	South America
UAE	896631	+259	2302	N/A	879054	+396	15275	N/A	88728	228	153868758	15226326	10105442	Asia
Uruguay	895775	N/A	7197	N/A	886654	N/A	1924	18	256273	2059	6091188	1742632	3495396	South America
New Zealand	870591	+9473	610	+10	812490	+7832	57491	N/A	174045	122	6980390	1395492	5002100	Australia/Oceania
Ecuador	866925	N/A	35528	N/A	N/A	N/A	N/A	759	47830	1960	2470170	136284	18125117	South America
Costa Rica	847784	N/A	8383	N/A	829515	N/A	9886	43	163733	1619	4240743	819019	5177833	North America
Guatemala	840477	N/A	17475	N/A	820297	N/A	2705	5	45402	944	4392324	237271	18511815	North America
Latvia	816298	+765	5739	+4	801727	+957	8832	8	441557	3104	7147575	3866315	1848679	Europe
Azerbaijan	792457	+12	9707	N/A	782621	+18	129	N/A	76910	942	6788729	658867	10303646	Asia
Panama	770463	N/A	8180	N/A	759150	N/A	3133	9	173646	1844	5813988	1310347	4436982	North America
Saudi Arabia	753241	+117	9075	N/A	740244	+236	3922	46	21046	254	41807813	1168161	35789428	Asia
Sri Lanka	663041	N/A	16499	N/A	642568	N/A	3974	N/A	30732	765	6486117	300633	21574834	Asia
Paraguay	648682	N/A	18786	N/A	624673	N/A	5223	6	88980	2577	2615453	358763	7290200	South America
Kuwait	631076	N/A	2555	N/A	627610	N/A	911	8	143943	583	7986760	1821708	4384216	Asia
Myanmar	612697	N/A	19434	N/A	591544	N/A	1719	N/A	11127	353	7870822	142934	55066249	Asia
Palestine	581816	N/A	5353	N/A	575899	N/A	564	17	109472	1007	3078533	579245	5314731	Asia
Dominican Republic	578954	N/A	4376	N/A	574297	N/A	281	16	52424	396	3261060	295287	11043679	North America
Estonia	569722	+376	2531	+3	505835	+787	61356	7	428962	1906	3307699	2490475	1328140	Europe
Bahrain	565076	N/A	1475	N/A	559916	N/A	3685	3	312556	816	9690419	5359979	1807921	Asia
Venezuela	522070	N/A	5705	N/A	515135	N/A	1230	230	18454	202	3359014	118731	28290950	South America
Moldova	516864	N/A	11487	N/A	504008	N/A	1369	48	128666	2860	3213594	799980	4017091	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4873	233	3693367	34907	105806911	Africa
Libya	501862	N/A	6429	N/A	490900	N/A	4533	101	71293	913	2476960	351869	7039428	Africa
Ethiopia	470389	N/A	7510	N/A	454163	N/A	8716	15	3917	63	4756760	39611	120085619	Africa
Mongolia	469520	+29	2177	N/A	313256	N/A	154087	192	139188	645	4030048	1194697	3373280	Asia
Cyprus	464366	N/A	993	N/A	124370	N/A	339003	60	379639	812	9477138	7747969	1223177	Asia
Armenia	422814	+9	8622	N/A	410535	+18	3657	N/A	142208	2900	3029751	1019016	2973211	Asia
Honduras	422275	N/A	10892	N/A	131100	N/A	280283	105	41448	1069	1263329	124001	10188052	North America
Oman	388995	N/A	4257	N/A	384055	N/A	683	2	72842	797	25000000	4681452	5340223	Asia
Bosnia and Herzegovina	376699	+57	15756	+3	192218	N/A	168725	N/A	116118	4857	1752716	540278	3244098	Europe
Réunion	374295	N/A	742	N/A	355605	N/A	17948	10	412760	818	1603660	1768461	906811	Africa
Qatar	364012	+107	677	N/A	362451	+113	884	1	129643	241	3424878	1219771	2807805	Asia
Kenya	323688	+24	5649	N/A	317902	+20	137	N/A	5790	101	3578739	64018	55901949	Africa
Zambia	318984	N/A	3974	N/A	314075	N/A	935	N/A	16519	206	3408441	176513	19309901	Africa
North Macedonia	308964	N/A	9266	N/A	298916	N/A	782	N/A	148311	4448	2003269	961621	2083220	Europe
Botswana	305859	N/A	2688	N/A	303026	N/A	145	1	125504	1103	2026898	831702	2437048	Africa
Albania	274606	N/A	3496	N/A	270789	N/A	321	2	95610	1217	1795792	625245	2872142	Europe
Algeria	265754	N/A	6874	N/A	178341	N/A	80539	6	5870	152	230861	5099	45275692	Africa
Nigeria	255679	N/A	3143	N/A	249886	N/A	2650	11	1187	15	5036813	23391	215329384	Africa
Zimbabwe	247383	N/A	5467	N/A	241170	N/A	746	12	16219	358	2234565	146507	15252247	Africa
Uzbekistan	238418	+27	1637	N/A	236423	+26	358	23	6942	48	1377915	40123	34342021	Asia
Montenegro	234549	+77	2711	N/A	231209	+63	629	6	373361	4315	2443950	3890345	628209	Europe
Luxembourg	233137	N/A	1056	N/A	220258	N/A	11823	1	361844	1639	4211394	6536366	644302	Europe
Mozambique	225351	N/A	2201	N/A	223088	N/A	62	13	6864	67	1308458	39855	32830285	Africa
Laos	204274	+756	730	N/A	7660	N/A	195884	N/A	27362	98	1232128	165042	7465532	Asia
Kyrgyzstan	200983	N/A	2991	N/A	196371	+11	1621	131	29918	445	1907195	283899	6717867	Asia
China	196086	+2133	4674	+11	160599	+2730	30813	251	136	3	160000000	111163	1439323776	Asia
Iceland	183974	N/A	112	N/A	75685	N/A	108177	1	532904	324	1953616	5658899	345229	Europe
Maldives	178883	N/A	298	N/A	163687	N/A	14898	25	320767	534	2213831	3969765	557673	Asia
Afghanistan	178638	+25	7680	N/A	161683	N/A	9275	1124	4410	190	939371	23191	40505408	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3394	74	2612795	54052	48338607	Africa
El Salvador	162089	N/A	4127	N/A	150662	N/A	7300	8	24765	631	1950448	298001	6545106	North America
Ghana	161124	N/A	1445	N/A	159655	N/A	24	1	4998	45	2433244	75473	32239775	Africa
Namibia	158112	N/A	4022	N/A	153662	N/A	428	N/A	60263	1533	997168	380062	2623695	Africa
Martinique	147519	N/A	918	N/A	104	N/A	146497	8	393656	2450	828928	2212002	374741	North America
Trinidad and Tobago	143465	N/A	3808	N/A	133138	N/A	6519	18	101919	2705	693892	492946	1407644	North America
Brunei	140873	+150	218	N/A	139523	+114	1132	2	316556	490	717784	1612933	445018	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350109	2134	938039	2343650	400247	North America
Cambodia	136172	+26	3056	N/A	132880	+29	236	N/A	7947	178	2946965	171982	17135324	Asia
Rwanda	129760	N/A	1458	N/A	45522	N/A	82780	N/A	9591	108	5218611	385715	13529719	Africa
Jamaica	129373	N/A	2937	N/A	82795	N/A	43641	N/A	43349	984	975768	326953	2984428	North America
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4319	69	1751774	63162	27734402	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2858	55	1499795	43216	34704728	Africa
Malta	90168	+249	684	N/A	83521	+552	5963	4	203237	1542	1868587	4211764	443659	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	921	14	846704	8964	94457858	Africa
Senegal	85982	+4	1965	N/A	83999	+4	18	1	4903	112	1062683	60595	17537525	Africa
Malawi	85741	N/A	2633	N/A	81934	N/A	1174	67	4283	132	570669	28506	20019045	Africa
Ivory Coast	81875	N/A	799	N/A	81054	N/A	22	N/A	2972	29	1492363	54163	27553175	Africa
French Guiana	80422	N/A	394	N/A	11254	N/A	68774	1	257263	1260	622646	1991792	312606	South America
Suriname	79302	N/A	1327	N/A	49396	N/A	28579	N/A	133037	2226	235824	395617	596091	South America
Channel Islands	73523	N/A	166	N/A	71955	N/A	1402	N/A	415979	939	1252808	7088143	176747	Europe
French Polynesia	72621	N/A	648	N/A	N/A	N/A	N/A	7	255861	2283	N/A	N/A	283830	Australia/Oceania
Eswatini	70190	N/A	1395	N/A	68706	N/A	89	11	59393	1180	1011587	855984	1181782	Africa
Barbados	66317	N/A	386	N/A	62507	N/A	3424	N/A	230261	1340	637232	2212550	288008	North America
Fiji	64524	N/A	862	N/A	62677	N/A	985	N/A	71051	949	506642	557892	908136	Australia/Oceania
Madagascar	64121	N/A	1391	N/A	59370	N/A	3360	14	2213	48	418849	14457	28971410	Africa
Guyana	63399	N/A	1228	N/A	62081	N/A	90	1	79910	1548	587994	741123	793383	South America
Sudan	62084	N/A	4929	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12321	45690870	Africa
New Caledonia	60457	N/A	312	N/A	60064	N/A	81	9	208159	1074	98964	340742	290437	Australia/Oceania
Mauritania	58683	N/A	982	N/A	57693	N/A	8	N/A	12051	202	797799	163837	4869474	Africa
Belize	57406	N/A	676	N/A	56528	N/A	202	6	139805	1646	534109	1300754	410615	North America
Bhutan	56603	+302	20	+1	52079	+1666	4504	4	71932	25	2275084	2891206	786898	Asia
Cabo Verde	55999	N/A	401	N/A	55537	N/A	61	23	98789	707	400982	707381	566854	Africa
Syria	55790	N/A	3150	N/A	52065	N/A	575	N/A	3054	172	146269	8008	18265349	Asia
Gabon	47594	N/A	303	N/A	47280	N/A	11	N/A	20513	131	1591228	685814	2320202	Africa
Taiwan	47100	+3859	856	N/A	23176	+639	23068	N/A	1971	36	14133126	591484	23894355	Asia
Papua New Guinea	43732	N/A	649	N/A	43025	N/A	58	7	4727	70	249149	26929	9251938	Australia/Oceania
Seychelles	42079	N/A	165	N/A	41260	N/A	654	N/A	423147	1659	N/A	N/A	99443	Africa
Curaçao	41652	N/A	271	N/A	40800	N/A	581	3	251977	1639	494095	2989062	165301	North America
Andorra	41013	N/A	153	N/A	40343	N/A	517	14	529289	1975	249838	3224257	77487	Europe
Burundi	38853	N/A	38	N/A	773	N/A	38042	N/A	3101	3	345742	27598	12527647	Africa
Mauritius	37656	+20	990	N/A	35656	+45	1010	N/A	29521	776	358675	281189	1275566	Africa
Mayotte	37038	N/A	187	N/A	2964	N/A	33887	N/A	130115	657	176919	621521	284655	Africa
Togo	36973	N/A	273	N/A	36679	N/A	21	N/A	4285	32	727399	84309	8627740	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2647	32	660107	47926	13773464	Africa
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704474	569	778000	15813972	49197	Europe
Aruba	34345	N/A	212	N/A	34038	N/A	95	2	319245	1971	177885	1653483	107582	North America
Tanzania	33864	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62794108	Africa
Bahamas	33430	N/A	789	N/A	32297	N/A	344	11	83574	1972	229817	574534	400006	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15146	321	431221	198462	2172812	Africa
Mali	30700	N/A	731	N/A	29787	N/A	182	N/A	1441	34	662355	31097	21299809	Africa
Haiti	30615	N/A	835	N/A	29312	N/A	468	N/A	2627	72	132422	11364	11652668	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	331023	1013	150753	1756148	85843	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2123	13	604310	47605	12694318	Africa
Somalia	26485	N/A	1350	N/A	13182	N/A	11953	N/A	1587	81	400466	23993	16690672	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4179	67	347815	60360	5762389	Africa
Saint Lucia	23161	N/A	368	N/A	22716	N/A	77	1	125102	1988	142292	768577	185137	North America
Timor-Leste	22860	+3	130	N/A	22714	N/A	16	N/A	16764	95	261007	191407	1363623	Asia
Cayman Islands	21755	N/A	26	N/A	8553	N/A	13176	1	324164	387	222773	3319471	67111	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	951	17	248995	11352	21934142	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2733	33	N/A	N/A	6766386	North America
Gibraltar	17706	N/A	101	N/A	16579	N/A	1026	N/A	525822	2999	534283	15866807	33673	Europe
South Sudan	17420	N/A	138	N/A	13514	N/A	3768	1	1524	12	375617	32863	11429891	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1752	12	N/A	N/A	9922998	Asia
Liechtenstein	17064	+15	84	N/A	16751	+27	229	2	445245	2192	102174	2665988	38325	Europe
San Marino	16140	N/A	114	N/A	15662	N/A	364	4	473884	3347	149271	4382718	34059	Europe
Equatorial Guinea	15907	N/A	183	N/A	15698	N/A	26	5	10706	123	310972	209287	1485866	Africa
Djibouti	15611	N/A	189	N/A	15411	N/A	11	N/A	15398	186	303924	299771	1013853	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2941	23	81294	16321	4980853	Africa
Grenada	14332	N/A	220	N/A	13872	N/A	240	4	126317	1939	147982	1304254	113461	North America
Bermuda	13143	N/A	131	N/A	12719	N/A	293	N/A	212450	2118	866313	14003508	61864	North America
Solomon Islands	12437	N/A	139	N/A	11194	N/A	1104	2	17341	194	5117	7135	717182	Australia/Oceania
Dominica	12011	N/A	63	N/A	11926	N/A	22	N/A	166109	871	187690	2595702	72308	North America
Gambia	11995	N/A	365	N/A	11591	N/A	39	N/A	4725	144	155686	61323	2538770	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210213	369	164926	2896131	56947	North America
Yemen	11818	N/A	2148	N/A	9001	N/A	669	23	381	69	265253	8554	31007639	Asia
Monaco	11545	N/A	54	N/A	11279	N/A	212	4	290491	1359	54960	1382885	39743	Europe
Saint Martin	10279	N/A	63	N/A	1399	N/A	8817	7	257929	1581	112382	2819984	39852	North America
Sint Maarten	9981	N/A	86	N/A	9836	N/A	59	10	228127	1966	62056	1418358	43752	North America
Eritrea	9733	N/A	103	N/A	9629	N/A	1	N/A	2678	28	23693	6518	3634743	Africa
Caribbean Netherlands	9577	N/A	34	N/A	9383	N/A	160	N/A	359200	1275	30126	1129923	26662	North America
Tonga	9553	+85	11	N/A	8306	+361	1236	N/A	88576	102	408213	3784972	107851	Australia/Oceania
Niger	8908	N/A	309	N/A	8498	N/A	101	1	346	12	248217	9628	25782071	Africa
Guinea-Bissau	8185	N/A	171	N/A	7476	N/A	538	6	3989	83	132611	64636	2051668	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8971	177	N/A	N/A	902924	Africa
Sierra Leone	7681	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31438	8268815	Africa
Antigua and Barbuda	7567	N/A	135	N/A	7387	N/A	45	1	76136	1358	18901	190174	99388	North America
Liberia	7432	N/A	294	N/A	5747	N/A	1391	2	1410	56	139824	26524	5271509	Africa
Chad	7396	N/A	193	N/A	4874	N/A	2329	N/A	428	11	191341	11077	17273521	Africa
Samoa	6794	N/A	13	N/A	1605	N/A	5176	4	33837	65	51546	256720	200787	Australia/Oceania
St. Vincent Grenadines	6769	N/A	106	N/A	6641	N/A	22	N/A	60668	950	98805	885556	111574	North America
Vanuatu	6537	+43	12	+5	5899	+261	626	2	20425	37	24976	78037	320055	Australia/Oceania
British Virgin Islands	6162	N/A	62	N/A	N/A	N/A	N/A	1	201419	2027	102294	3343706	30593	North America
Sao Tome and Principe	5953	N/A	73	N/A	5875	N/A	5	N/A	26285	322	29036	128205	226481	Africa
Turks and Caicos	5941	N/A	36	N/A	5862	N/A	43	4	149798	908	478593	12067398	39660	North America
Saint Kitts and Nevis	5561	N/A	43	N/A	5517	N/A	1	N/A	103219	798	65141	1209091	53876	North America
Cook Islands	4490	N/A	N/A	N/A	3916	N/A	574	N/A	255215	N/A	15494	880691	17593	Australia/Oceania
St. Barth	4432	N/A	6	N/A	N/A	N/A	N/A	N/A	446279	604	78646	7919243	9931	North America
Palau	4396	+117	6	N/A	3879	+42	511	1	240890	329	45500	2493287	18249	Australia/Oceania
Kiribati	3076	N/A	13	N/A	2597	N/A	466	3	25060	106	N/A	N/A	122747	Australia/Oceania
Anguilla	2731	N/A	9	N/A	2716	N/A	6	4	179152	590	51382	3370638	15244	North America
Saint Pierre Miquelon	2537	N/A	1	N/A	2449	N/A	87	1	441755	174	22941	3994602	5743	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41709	643	20508	1884061	10885	Australia/Oceania
Montserrat	177	N/A	2	N/A	174	N/A	1	N/A	35421	400	9587	1918551	4997	North America
Falkland Islands	128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	34954	N/A	8632	2357182	3662	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8080	665263	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	15	N/A	N/A	N/A	7	N/A	8	N/A	250	N/A	N/A	N/A	59909	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	623755	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	8	N/A	N/A	N/A	7	N/A	1	N/A	4860	N/A	N/A	N/A	1646	Australia/Oceania
Nauru	3	N/A	N/A	N/A	3	N/A	0	N/A	274	N/A	N/A	N/A	10947	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6110	Africa
Micronesia	1	N/A	N/A	N/A	1	N/A	0	N/A	9	N/A	N/A	N/A	117193	Australia/Oceania
