Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
USA	85241016	75633.0	1029524.0	324.0	81764911.0	63390.0	2446581.0	2327.0	254701.0	3076.0	1022984286.0	3056690.0	334670557.0	North America
India	43142192	2124.0	524507.0	17.0	42602714.0	1977.0	14971.0	698.0	30692.0	373.0	847092226.0	602637.0	1405643436.0	Asia
Brazil	30836815	32820.0	665955.0	228.0	29885580.0	33663.0	285280.0	8318.0	143151.0	3092.0	63776166.0	296062.0	215414723.0	South America
France	29391365	32029.0	148005.0	88.0	28657773.0	47843.0	585587.0	1173.0	448405.0	2258.0	271490188.0	4141952.0	65546437.0	Europe
Germany	26157826	54198.0	138879.0	141.0	24832300.0	123700.0	1186647.0	944.0	310331.0	1648.0	122332384.0	1451324.0	84290181.0	Europe
UK	22271122	6442.0	178221.0	136.0	21863906.0	27590.0	228995.0	188.0	324842.0	2599.0	522526476.0	7621460.0	68559889.0	Europe
Russia	18301393	3785.0	378516.0	90.0	17700372.0	6352.0	222505.0	2300.0	125307.0	2592.0	273400000.0	1871927.0	146052700.0	Europe
S. Korea	17993985	26313.0	24006.0	19.0	17440795.0	26692.0	529184.0	232.0	350401.0	467.0	15804065.0	307756.0	51352557.0	Asia
Italy	17288287	29875.0	166127.0	95.0	16310440.0	51946.0	811720.0	290.0	286734.0	2755.0	219795876.0	3645411.0	60293846.0	Europe
Turkey	15064507	1304.0	98935.0	6.0	14962195.0	1184.0	3377.0	975.0	175059.0	1150.0	161801143.0	1880227.0	86054032.0	Asia
Spain	12280345	10568.0	106105.0	38.0	11679931.0	16343.0	494309.0	339.0	262462.0	2268.0	471036328.0	10067246.0	46788996.0	Europe
Vietnam	10711389	1323.0	43076.0		9412403.0	6495.0	1255910.0	216.0	108203.0	435.0	85814684.0	866871.0	98993626.0	Asia
Argentina	9178795		128825.0		8895999.0		153971.0	300.0	199628.0	2802.0	35716069.0	776783.0	45979494.0	South America
Japan	8641599	22916.0	30337.0	30.0	8278412.0	35149.0	332850.0	100.0	68723.0	241.0	51636619.0	410646.0	125744956.0	Asia
Netherlands	8078973	1101.0	22309.0	2.0	8016910.0	1578.0	39754.0	38.0	469530.0	1297.0	21107399.0	1226710.0	17206513.0	Europe
Iran	7230589	268.0	141288.0	7.0	7037536.0	1738.0	51765.0	641.0	84053.0	1642.0	52031785.0	604849.0	86024467.0	Asia
Australia	7025763	42759.0	8178.0	68.0	6666522.0	58132.0	351063.0	117.0	269610.0	314.0	71338966.0	2737596.0	26058980.0	Australia/Oceania
Colombia	6099111		139833.0		5930545.0		28733.0	342.0	117499.0	2694.0	34792844.0	670282.0	51907759.0	South America
Indonesia	6053109	345.0	156548.0	14.0	5893628.0	288.0	2933.0	2771.0	21697.0	561.0	98271696.0	352242.0	278989294.0	Asia
Poland	6006015	420.0	116284.0	16.0	5335281.0	29.0	554450.0	981.0	159023.0	3079.0	36296706.0	961036.0	37768292.0	Europe
Mexico	5759773	1176.0	324768.0	3.0	5054809.0	1315.0	380196.0	4798.0	43803.0	2470.0	15950212.0	121301.0	131492596.0	North America
Ukraine	5011433		108538.0					177.0	115905.0	2510.0	19521252.0	451490.0	43237412.0	Europe
Malaysia	4494782	1918.0	35647.0	2.0	4434195.0	2124.0	24940.0	32.0	135591.0	1075.0	59642375.0	1799188.0	33149614.0	Asia
Thailand	4419737	4144.0	29814.0	36.0	4342047.0	7235.0	47876.0	1496.0	63021.0	425.0	17270775.0	246265.0	70130938.0	Asia
Austria	4237360	2177.0	18607.0	8.0	4177580.0	4269.0	41173.0	57.0	465465.0	2044.0	186711414.0	20509834.0	9103507.0	Europe
Belgium	4143408		31710.0		4001793.0	10913.0	109905.0	92.0	354594.0	2714.0	34011375.0	2910703.0	11684936.0	Europe
Israel	4127026	3220.0	10833.0		4098862.0		17331.0	150.0	442529.0	1162.0	41373364.0	4436346.0	9326000.0	Asia
Portugal	4066674		22583.0					61.0	401031.0	2227.0	42365073.0	4177794.0	10140537.0	Europe
