Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Serbia	2014653	+336	16060	+3	1991034	+394	7559	9	232339	1852	9639376	1111658	8671168	Europe
Bangladesh	1953188	+50	29127	N/A	1900575	+221	23486	1259	11642	174	14077713	83908	167776518	Asia
Hungary	1914697	N/A	46446	N/A	1830803	N/A	37448	21	199153	4831	11394556	1185179	9614206	Europe
Slovakia	1788133	+214	20075	+2	1764337	+500	3721	30	327220	3674	7135046	1305681	5464617	Europe
Jordan	1694216	N/A	14048	N/A	1678941	N/A	1227	124	163004	1352	16670254	1603878	10393715	Asia
Georgia	1655221	N/A	16811	N/A	1637293	N/A	1117	N/A	416433	4229	16920079	4256879	3974762	Asia
Ireland	1551835	N/A	7244	N/A	1521332	+1402	23259	22	307808	1437	12179888	2415895	5041564	Europe
Pakistan	1529639	+81	30379	N/A	1494141	N/A	5119	75	6681	133	28427126	124157	228960958	Asia
Norway	1431126	+282	3094	N/A	N/A	N/A	N/A	20	260157	562	11002430	2000078	5501001	Europe
Kazakhstan	1305683	+16	13661	N/A	1291861	+8	161	24	68007	712	11575012	602888	19199281	Asia
Singapore	1263033	+4342	1374	+3	1178334	N/A	83325	8	212742	231	23877882	4021936	5936913	Asia
Hong Kong	1209931	+243	9370	+4	N/A	N/A	N/A	5	158963	1231	44972952	5908614	7611422	Asia
Morocco	1166377	+153	16075	N/A	1149399	+59	903	293	30911	426	11237010	297798	37733702	Africa
Bulgaria	1163225	+239	37087	+9	1042308	+2328	83830	46	169812	5414	9959042	1453861	6850065	Europe
Taiwan	1156258	+85728	1284	+49	114635	+15077	1040339	N/A	48383	54	16901650	707245	23897878	Asia
Croatia	1133565	+426	15954	+4	1114055	+763	3556	9	279365	3932	4853937	1196244	4057648	Europe
Cuba	1104891	+61	8529	N/A	1095986	+91	376	23	97660	754	12920253	1142010	11313610	North America
Lebanon	1098432	+119	10416	+2	1085543	+146	2473	186	162299	1539	4795578	708572	6767950	Asia
New Zealand	1087466	+7909	990	+17	1029742	+7519	56734	N/A	217402	198	7149108	1429221	5002100	Australia/Oceania
Finland	1081225	N/A	4406	N/A	N/A	N/A	N/A	21	194573	793	10873312	1956718	5556914	Europe
Lithuania	1061375	+129	9133	+1	1034804	+369	17438	12	400388	3445	9965040	3759163	2650867	Europe
Tunisia	1041789	N/A	28628	N/A	N/A	N/A	N/A	29	86446	2376	4607327	382310	12051300	Africa
Slovenia	1021965	+411	6628	N/A	1008162	+742	7175	8	491453	3187	2660890	1279596	2079476	Europe
Belarus	982867	N/A	6978	N/A	N/A	N/A	N/A	N/A	104079	739	13220483	1399960	9443475	Europe
Nepal	979051	+11	11952	N/A	966950	+12	149	N/A	32502	397	5681987	188628	30122684	Asia
Bolivia	906743	+146	21943	N/A	865071	+268	19729	220	75735	1833	2705422	225968	11972600	South America
UAE	904093	+362	2302	N/A	887924	+378	13867	N/A	89379	228	160076074	15825245	10115235	Asia
Uruguay	902540	N/A	7213	N/A	892434	N/A	2893	18	258136	2063	6114822	1748901	3496380	South America
Costa Rica	877533	N/A	8472	N/A	848035	N/A	21026	38	169354	1635	4487906	866117	5181642	North America
Ecuador	873609	N/A	35613	N/A	N/A	N/A	N/A	759	48140	1962	2470170	136119	18147089	South America
Guatemala	854891	N/A	17892	N/A	834528	N/A	2471	5	46113	965	4585934	247367	18539018	North America
Latvia	826856	+121	5813	N/A	818257	+305	2786	7	447680	3147	7235935	3917707	1846982	Europe
Panama	824917	+3417	8216	+5	787412	+3601	29289	16	185685	1849	6107957	1374875	4442553	North America
Azerbaijan	792707	+12	9710	N/A	782945	+9	52	N/A	76879	942	6867409	666019	10311129	Asia
Saudi Arabia	762164	+540	9127	+3	746525	+512	6512	80	21269	255	42232307	1178557	35833899	Asia
Sri Lanka	663741	+6	16512	N/A	646933	+3	296	N/A	30754	765	6486117	300531	21582176	Asia
Paraguay	650283	+354	18885	+4	624673	N/A	6725	4	89112	2588	2633737	360915	7297380	South America
Kuwait	632474	N/A	2555	N/A	629392	N/A	527	3	144091	582	8088043	1842633	4389395	Asia
Myanmar	613203	+17	19434	N/A	592166	+36	1603	N/A	11130	353	8125576	147480	55096098	Asia
Palestine	582246	N/A	5355	N/A	576764	N/A	127	17	109353	1006	3078533	578185	5324477	Asia
Dominican Republic	581044	N/A	4377	N/A	576006	N/A	661	1	52571	396	3317138	300123	11052589	North America
Bahrain	580346	+414	1480	N/A	574154	+657	4712	4	320139	816	9808414	5410655	1812796	Asia
Estonia	575046	N/A	2561	N/A	516588	N/A	55897	4	432947	1928	3357306	2527686	1328213	Europe
Venezuela	523238	+64	5716	+1	516432	+23	1090	230	18499	202	3359014	118759	28284375	South America
Moldova	517753	N/A	11503	N/A	504142	N/A	2108	49	128912	2864	3216305	800808	4016326	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4866	232	3693367	34854	105965357	Africa
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71221	912	2477219	351524	7047088	Africa
Cyprus	477711	N/A	1032	N/A	124370	N/A	352309	60	390320	843	9477138	7743418	1223896	Asia
Ethiopia	471227	+82	7512	N/A	455810	+1	7905	6	3916	62	4859987	40392	120319739	Africa
Mongolia	469885	N/A	2179	N/A	313256	N/A	154450	192	139118	645	4030048	1193165	3377611	Asia
Honduras	424771	N/A	10896	N/A	132401	N/A	281474	105	41640	1068	1369816	134283	10200974	North America
Armenia	422917	N/A	8623	N/A	412071	N/A	2223	N/A	142221	2900	3078174	1035146	2973663	Asia
Réunion	411363	N/A	770	N/A	403795	N/A	6798	10	453375	849	1603660	1767442	907334	Africa
Oman	389473	N/A	4260	N/A	384669	N/A	544	2	72786	796	25000000	4672109	5350902	Asia
Bosnia and Herzegovina	377709	+32	15783	N/A	N/A	N/A	N/A	N/A	116489	4868	1771319	546293	3242435	Europe
Qatar	366851	+127	677	N/A	365125	+92	1049	N/A	130654	241	3504704	1248201	2807805	Asia
Kenya	324175	+46	5649	N/A	318245	+21	281	N/A	5789	101	3644852	65088	55999258	Africa
Zambia	320945	N/A	3984	N/A	316263	N/A	698	1	16584	206	3461971	178892	19352266	Africa
North Macedonia	311113	N/A	9296	N/A	301275	N/A	542	N/A	149343	4462	2040024	979268	2083213	Europe
Botswana	306614	N/A	2692	N/A	303619	N/A	303	1	125613	1103	2026898	830374	2440947	Africa
Albania	275732	N/A	3497	N/A	271975	N/A	260	2	96011	1218	1819846	633676	2871885	Europe
Algeria	265847	+6	6875	N/A	178381	+5	80591	6	5863	152	230861	5092	45340682	Africa
Nigeria	255924	N/A	3143	N/A	249977	N/A	2804	11	1186	15	5152011	23880	215749436	Africa
Zimbabwe	250469	+263	5489	+2	242906	+91	2074	12	16403	359	2305149	150959	15269989	Africa
Luxembourg	244182	N/A	1073	N/A	235939	N/A	7170	N/A	378496	1663	4248188	6584939	645137	Europe
Uzbekistan	238868	+13	1637	N/A	237107	+21	124	23	6948	48	1377915	40077	34381796	Asia
Montenegro	236630	+61	2719	N/A	233238	N/A	673	6	376670	4328	2468757	3929790	628216	Europe
Mozambique	225557	+11	2201	N/A	223279	+5	77	13	6855	67	1322377	40191	32902339	Africa
China	222775	+193	5218	N/A	212651	+309	4906	280	155	4	160000000	111163	1439323776	Asia
Laos	209658	+11	754	N/A	N/A	N/A	N/A	N/A	28051	101	1232128	164851	7474189	Asia
Kyrgyzstan	200993	N/A	2991	N/A	196406	N/A	1596	131	29880	445	1907195	283526	6726698	Asia
Iceland	186969	N/A	153	N/A	N/A	N/A	N/A	N/A	541296	443	1925385	5574202	345410	Europe
Afghanistan	179669	+55	7697	+2	162604	+3	9368	1124	4428	190	956413	23570	40577445	Asia
Maldives	179560	N/A	298	N/A	163687	N/A	15575	25	321531	534	2213831	3964214	558454	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3386	74	2612795	53919	48457584	Africa
El Salvador	162089	N/A	4130	N/A	150662	N/A	7297	8	24755	631	1950448	297879	6547783	North America
Ghana	161325	N/A	1445	N/A	159826	N/A	54	1	4996	45	2445003	75713	32293048	Africa
Namibia	160640	N/A	4031	N/A	153662	N/A	2947	N/A	61139	1534	1022171	389032	2627471	Africa
Trinidad and Tobago	157363	+423	3890	+4	144433	+644	9040	18	111762	2763	734926	521959	1408015	North America
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408982	2471	828928	2212138	374718	North America
Brunei	146044	+261	221	N/A	144057	+437	1766	N/A	327923	496	717784	1611690	445361	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350104	2134	938039	2343615	400253	North America
Cambodia	136262	N/A	3056	N/A	133201	+3	5	N/A	7943	178	2964029	172786	17154294	Asia
Jamaica	133904	+366	3021	+3	85779	+115	45104	N/A	44852	1012	1051098	352069	2985485	North America
Rwanda	129956	+11	1459	N/A	45522	N/A	82975	N/A	9587	108	5375002	396500	13556115	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4310	69	1751774	63039	27788730	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2851	55	1499795	43111	34788922	Africa
Malta	93912	+69	716	N/A	90785	+136	2411	4	211630	1614	1911579	4307735	443755	Europe
DRC	87633	N/A	1338	N/A	50930	N/A	35365	N/A	926	14	846704	8943	94682048	Africa
Senegal	86063	+5	1966	N/A	84079	+6	18	N/A	4897	112	1085969	61795	17573817	Africa
Malawi	85918	+9	2637	N/A	82793	+5	488	67	4283	131	580658	28946	20059697	Africa
French Guiana	82313	N/A	397	N/A	11254	N/A	70662	1	262777	1267	635980	2030309	313243	South America
Ivory Coast	82044	+10	799	N/A	81213	+9	32	N/A	2972	29	1513880	54837	27606877	Africa
Suriname	80240	N/A	1339	N/A	49466	N/A	29435	N/A	134513	2245	236652	396720	596522	South America
Barbados	78448	+310	436	+1	73585	+105	4427	N/A	272354	1514	677714	2352871	288037	North America
Channel Islands	75767	N/A	176	N/A	74979	N/A	612	N/A	428357	995	1252808	7082893	176878	Europe
French Polynesia	72858	+11	649	N/A	N/A	N/A	N/A	7	256576	2286	N/A	N/A	283963	Australia/Oceania
Eswatini	72097	+73	1404	N/A	70057	+126	636	11	60956	1187	1023802	865601	1182765	Africa
Fiji	64841	N/A	862	N/A	62931	N/A	1048	N/A	71358	949	520908	573266	908667	Australia/Oceania
Madagascar	64276	N/A	1393	N/A	59370	N/A	3513	6	2214	48	435827	15013	29029951	Africa
Guyana	64174	+92	1231	+2	62412	+12	531	N/A	80855	1551	617052	777444	793693	South America
Sudan	62211	N/A	4937	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12298	45775011	Africa
New Caledonia	61514	N/A	312	N/A	60620	N/A	582	9	211634	1073	98964	340478	290662	Australia/Oceania
Bhutan	59574	N/A	21	N/A	59509	N/A	44	N/A	75640	27	2303734	2925027	787594	Asia
Mauritania	58972	+33	982	N/A	57755	+17	235	N/A	12086	201	822696	168602	4879526	Africa
Belize	58419	+87	677	N/A	56886	+25	856	6	142067	1646	555252	1350298	411207	North America
Cabo Verde	56156	+15	401	N/A	55663	+23	92	23	98980	707	400982	706764	567349	Africa
Syria	55877	+2	3150	N/A	52581	+11	146	N/A	3053	172	146269	7993	18300297	Asia
Gabon	47608	N/A	304	N/A	47297	N/A	7	N/A	20481	131	1594523	685959	2324518	Africa
Papua New Guinea	44394	N/A	651	N/A	43726	N/A	17	7	4791	70	249149	26889	9265851	Australia/Oceania
Seychelles	43729	+494	167	N/A	43040	+487	522	N/A	439518	1679	N/A	N/A	99493	Africa
Curaçao	43522	+505	276	+1	42622	+419	624	3	263202	1669	496693	3003780	165356	North America
Andorra	42572	N/A	153	N/A	41757	N/A	662	14	549330	1974	249838	3223799	77498	Europe
Burundi	41606	N/A	38	N/A	N/A	N/A	N/A	N/A	3313	3	345742	27534	12556801	Africa
Mauritius	37955	+25	996	N/A	36289	+15	670	N/A	29751	781	358675	281151	1275739	Africa
Mayotte	37523	N/A	187	N/A	2964	N/A	34372	N/A	131569	656	176919	620342	285196	Africa
Togo	37039	+5	273	N/A	36740	N/A	26	N/A	4285	32	737414	85312	8643687	Africa
Guinea	36597	N/A	442	N/A	36113	N/A	42	8	2651	32	660107	47824	13802769	Africa
Aruba	36316	+623	213	N/A	35808	+609	295	N/A	337450	1979	177885	1652914	107619	North America
Tanzania	35354	N/A	840	N/A	N/A	N/A	N/A	7	562	13	N/A	N/A	62934127	Africa
Faeroe Islands	34658	N/A	28	N/A	N/A	N/A	N/A	5	704259	569	778000	15809152	49212	Europe
Bahamas	34148	+88	810	N/A	32567	+14	771	N/A	85303	2023	233473	583225	400314	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15137	321	431221	198335	2174202	Africa
Mali	31048	+5	734	N/A	30144	N/A	170	N/A	1454	34	678495	31783	21347814	Africa
Haiti	30746	+12	835	N/A	29651	+8	260	N/A	2636	72	132422	11353	11664059	North America
Isle of Man	28416	N/A	105	N/A	26794	N/A	1517	N/A	330880	1223	150753	1755391	85880	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2119	13	604310	47507	12720434	Africa
Somalia	26521	N/A	1350	N/A	13182	N/A	11989	N/A	1586	81	400466	23941	16727156	Africa
Saint Lucia	24873	+93	368	N/A	23651	+73	854	1	134299	1987	143281	773630	185206	North America
Cayman Islands	24477	N/A	28	N/A	8553	N/A	15896	1	364382	417	222773	3316358	67174	North America
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4171	67	347815	60243	5773555	Africa
Timor-Leste	22890	N/A	131	N/A	22748	N/A	11	N/A	16761	96	265125	194133	1365685	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	949	17	248995	11328	21981299	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2730	33	N/A	N/A	6772845	North America
Gibraltar	18273	N/A	102	N/A	16579	N/A	1592	N/A	542676	3029	534283	15867278	33672	Europe
Solomon Islands	18174	N/A	146	N/A	16357	N/A	1671	2	25292	203	5117	7121	718567	Australia/Oceania
South Sudan	17573	+22	138	N/A	13514	N/A	3921	1	1536	12	395064	34532	11440645	Africa
Liechtenstein	17392	+15	84	N/A	17248	+1	60	N/A	453696	2191	102174	2665362	38334	Europe
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1749	12	N/A	N/A	9940600	Asia
Grenada	17146	+85	223	N/A	15792	+195	1131	4	151061	1965	161503	1422884	113504	North America
San Marino	16991	+139	115	N/A	16680	+226	196	4	498782	3376	152231	4468839	34065	Europe
Equatorial Guinea	15910	N/A	183	N/A	15704	N/A	23	5	10680	123	320949	215451	1489664	Africa
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15400	186	305941	301410	1015031	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2937	23	81294	16299	4987744	Africa
Bermuda	14442	N/A	137	N/A	13945	N/A	360	N/A	233519	2215	903163	14603654	61845	North America
Dominica	13116	N/A	63	N/A	12465	N/A	588	N/A	181356	871	196777	2720846	72322	North America
Samoa	12382	+331	25	+1	1605	N/A	10752	4	61634	124	98999	492790	200895	Australia/Oceania
Monaco	12035	N/A	54	N/A	11922	N/A	59	4	302653	1358	54960	1382120	39765	Europe
Gambia	11999	N/A	365	N/A	11591	N/A	43	N/A	4716	143	155686	61189	2544357	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210183	369	164926	2895725	56955	North America
Yemen	11819	N/A	2149	N/A	9009	N/A	661	23	381	69	265253	8540	31061607	Asia
Tonga	11394	N/A	11	N/A	10693	N/A	690	N/A	105550	102	535009	4956127	107949	Australia/Oceania
Saint Martin	10602	N/A	63	N/A	1399	N/A	9140	7	265668	1579	112382	2816097	39907	North America
Sint Maarten	10189	N/A	86	N/A	10068	N/A	35	10	232668	1964	62056	1417062	43792	North America
Caribbean Netherlands	9986	N/A	35	N/A	9886	N/A	65	N/A	374260	1312	30126	1129076	26682	North America
Eritrea	9753	+2	103	N/A	9640	+7	10	N/A	2680	28	23693	6511	3638767	Africa
Niger	9031	N/A	310	N/A	8628	N/A	93	1	349	12	254538	9845	25854333	Africa
Vanuatu	8659	N/A	14	N/A	8287	N/A	358	N/A	27005	44	24976	77893	320645	Australia/Oceania
Guinea-Bissau	8242	+2	171	N/A	8011	N/A	60	6	4010	83	137100	66699	2055491	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8956	177	N/A	N/A	904446	Africa
Antigua and Barbuda	7910	N/A	138	N/A	7597	N/A	175	1	79533	1388	18901	190046	99455	North America
Sierra Leone	7682	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31388	8282137	Africa
Liberia	7455	N/A	294	N/A	5747	N/A	1414	2	1412	56	139824	26475	5281279	Africa
Chad	7415	N/A	193	N/A	4874	N/A	2348	N/A	428	11	191341	11052	17312311	Africa
St. Vincent Grenadines	6834	+9	106	N/A	6641	N/A	87	N/A	61235	950	99379	890469	111603	North America
British Virgin Islands	6690	N/A	62	N/A	N/A	N/A	N/A	1	218556	2025	103895	3394152	30610	North America
Turks and Caicos	6097	N/A	36	N/A	6026	N/A	35	4	153569	907	512050	12897335	39702	North America
Sao Tome and Principe	5973	N/A	73	N/A	5897	N/A	3	N/A	26334	322	29036	128016	226815	Africa
Saint Kitts and Nevis	5654	+11	43	N/A	5560	N/A	51	N/A	104884	798	70707	1311648	53907	North America
Cook Islands	5543	+35	1	N/A	5433	+32	109	N/A	315051	57	18004	1023303	17594	Australia/Oceania
Palau	4967	+31	6	N/A	4240	+40	721	1	272075	329	51089	2798477	18256	Australia/Oceania
St. Barth	4611	N/A	6	N/A	N/A	N/A	N/A	N/A	464163	604	78646	7916851	9934	North America
Anguilla	3116	N/A	9	N/A	3042	N/A	65	4	204261	590	51382	3368207	15255	North America
Kiribati	3098	N/A	13	N/A	2602	N/A	483	3	25208	106	N/A	N/A	122897	Australia/Oceania
Saint Pierre Miquelon	2748	N/A	1	N/A	2449	N/A	298	1	478662	174	23787	4143355	5741	North America
Falkland Islands	1512	N/A	N/A	N/A	N/A	N/A	N/A	N/A	411877	N/A	8632	2351403	3671	South America
Montserrat	886	+25	4	N/A	651	+99	231	N/A	177271	800	12010	2402961	4998	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41770	644	20508	1886834	10869	Australia/Oceania
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8071	665989	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59941	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624963	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	9	N/A	0	N/A	5464	N/A	N/A	N/A	1647	Australia/Oceania
Nauru	8	N/A	N/A	N/A	5	N/A	3	N/A	730	N/A	N/A	N/A	10952	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117292	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6111	Africa
