Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Estonia	573922	N/A	2556	N/A	514836	N/A	56530	3	432105	1924	3345340	2518704	1328199	Europe
Venezuela	522921	N/A	5711	N/A	516170	N/A	1040	230	18487	202	3359014	118753	28285690	South America
Moldova	516986	N/A	11489	N/A	504142	N/A	1355	49	128716	2860	3216305	800777	4016479	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4868	232	3693367	34865	105933668	Africa
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71237	913	2477219	351600	7045556	Africa
Cyprus	477711	N/A	1032	N/A	124370	N/A	352309	60	390366	843	9477138	7744329	1223752	Asia
Ethiopia	470937	+38	7510	N/A	455757	+2	7670	8	3916	62	4836364	40212	120272915	Africa
Mongolia	469885	N/A	2179	N/A	313256	N/A	154450	192	139153	645	4030048	1193471	3376745	Asia
Honduras	424390	N/A	10896	N/A	132358	N/A	281136	105	41613	1068	1365056	133850	10198390	North America
Armenia	422896	N/A	8623	N/A	412048	N/A	2225	N/A	142218	2900	3068217	1031828	2973573	Asia
Réunion	405980	N/A	762	N/A	395430	N/A	9788	10	447495	840	1603660	1767646	907229	Africa
Oman	389397	+12	4259	N/A	384543	N/A	595	3	72801	796	25000000	4673975	5348766	Asia
Bosnia and Herzegovina	377511	N/A	15778	N/A	N/A	N/A	N/A	N/A	116416	4866	1767199	544966	3242767	Europe
Qatar	366034	+96	677	N/A	364332	+118	1025	1	130363	241	3484449	1240987	2807805	Asia
Kenya	324011	+36	5649	N/A	318130	+10	232	2	5788	101	3630986	64862	55979796	Africa
Zambia	320591	+110	3983	N/A	315997	+81	611	N/A	16573	206	3452554	178484	19343793	Africa
North Macedonia	310684	N/A	9289	N/A	300761	N/A	634	N/A	149137	4459	2034606	976667	2083214	Europe
Botswana	306324	N/A	2690	N/A	303026	N/A	608	1	125534	1102	2026898	830639	2440167	Africa
Albania	275574	+40	3497	N/A	271826	+14	251	2	95954	1218	1817530	632859	2871937	Europe
Algeria	265816	+2	6875	N/A	178371	N/A	80570	6	5864	152	230861	5093	45327684	Africa
Nigeria	255859	+23	3143	N/A	249943	+7	2773	11	1186	15	5114703	23716	215665425	Africa
Zimbabwe	249206	+75	5482	N/A	242417	+51	1307	12	16324	359	2287793	149858	15266440	Africa
Luxembourg	244182	N/A	1073	N/A	235939	N/A	7170	N/A	378594	1664	4248188	6586644	644970	Europe
Uzbekistan	238788	+10	1637	N/A	236946	+33	205	23	6947	48	1377915	40086	34373841	Asia
Montenegro	236212	+59	2718	N/A	232885	+74	609	6	376006	4327	2465201	3924142	628214	Europe
Mozambique	225493	+8	2201	N/A	223190	N/A	102	13	6856	67	1319772	40129	32887928	Africa
China	221565	+276	5206	+1	210006	+866	6353	384	154	4	160000000	111163	1439323776	Asia
Laos	209386	+65	754	N/A	N/A	N/A	N/A	N/A	28021	101	1232128	164889	7472458	Asia
Kyrgyzstan	200993	N/A	2991	N/A	196406	N/A	1596	131	29888	445	1907195	283601	6724932	Asia
Iceland	186545	+115	120	N/A	N/A	N/A	N/A	N/A	540125	347	2264004	6555224	345374	Europe
Maldives	179483	N/A	298	N/A	163687	N/A	15498	25	321482	534	2213831	3965321	558298	Asia
Afghanistan	179243	+23	7690	+3	162155	+18	9398	1124	4419	190	950762	23439	40563037	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3387	74	2612795	53946	48433789	Africa
El Salvador	162089	N/A	4129	N/A	150662	N/A	7298	8	24757	631	1950448	297904	6547247	North America
Ghana	161280	N/A	1445	N/A	159788	N/A	47	1	4996	45	2442206	75651	32282393	Africa
Namibia	160074	+199	4028	N/A	153662	N/A	2384	N/A	60941	1533	1018783	387854	2626716	Africa
Trinidad and Tobago	154643	+504	3871	+1	141354	+1126	9418	18	109836	2749	726218	515802	1407940	North America
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408978	2471	828928	2212115	374722	North America
Brunei	144411	+275	220	N/A	142527	+209	1664	N/A	324306	494	717784	1611940	445292	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350104	2134	938039	2343621	400252	North America
Cambodia	136262	N/A	3056	N/A	133189	N/A	17	N/A	7945	178	2959910	172584	17150500	Asia
Jamaica	131980	N/A	2995	N/A	84883	N/A	44102	N/A	44210	1003	1031235	345441	2985273	North America
Rwanda	129907	+12	1459	N/A	45522	N/A	82926	N/A	9587	108	5343203	394308	13550836	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4312	69	1751774	63064	27777864	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2853	55	1499795	43132	34772084	Africa
Malta	93446	+86	713	N/A	89952	+145	2781	4	210589	1607	1903746	4290267	443736	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	920	14	846704	8947	94637210	Africa
Senegal	86035	+3	1966	N/A	84055	+5	14	N/A	4898	112	1080384	61502	17566558	Africa
Malawi	85887	+21	2636	N/A	82703	+25	548	67	4283	131	578807	28866	20051566	Africa
Ivory Coast	81989	N/A	799	N/A	81168	N/A	22	N/A	2971	29	1509861	54713	27596137	Africa
French Guiana	81784	N/A	397	N/A	11254	N/A	70133	1	261194	1268	631628	2017233	313116	South America
Suriname	80008	N/A	1337	N/A	49455	N/A	29216	N/A	134143	2242	236268	396133	596436	South America
Barbados	76261	+416	433	+1	71497	+45	4331	N/A	264767	1503	669421	2324128	288031	North America
Channel Islands	75275	N/A	173	N/A	74574	N/A	528	N/A	425638	978	1252808	7083935	176852	Europe
French Polynesia	72821	N/A	649	N/A	N/A	N/A	N/A	7	256469	2286	N/A	N/A	283937	Australia/Oceania
Eswatini	71698	+31	1402	N/A	69549	+93	747	11	60629	1186	1021394	863708	1182569	Africa
Fiji	64773	N/A	862	N/A	62875	N/A	1036	N/A	71292	949	517703	569805	908561	Australia/Oceania
Madagascar	64236	N/A	1393	N/A	59370	N/A	3473	14	2214	48	430995	14853	29018242	Africa
Guyana	63804	+32	1228	N/A	62301	+22	275	N/A	80395	1547	610906	769761	793631	South America
Sudan	62161	N/A	4936	N/A	N/A	N/A	N/A	N/A	1358	108	562941	12303	45758183	Africa
New Caledonia	61049	N/A	312	N/A	60339	N/A	398	9	210067	1074	98964	340531	290617	Australia/Oceania
Bhutan	59566	+2	21	N/A	59476	+14	69	N/A	75644	27	2303632	2925414	787455	Asia
Mauritania	58840	+18	982	N/A	57708	N/A	150	N/A	12064	201	816126	167324	4877516	Africa
Belize	57896	N/A	676	N/A	56761	N/A	459	6	140836	1644	549217	1336005	411089	North America
Cabo Verde	56105	N/A	401	N/A	55613	N/A	91	23	98907	707	400982	706888	567250	Africa
Syria	55869	+1	3150	N/A	52479	+32	240	N/A	3054	172	146269	7996	18293307	Asia
Gabon	47608	N/A	304	N/A	47297	N/A	7	N/A	20488	131	1594523	686213	2323655	Africa
Papua New Guinea	43876	N/A	651	N/A	43200	N/A	25	7	4737	70	249149	26897	9263069	Australia/Oceania
Seychelles	43235	N/A	167	N/A	42553	N/A	515	N/A	434597	1679	N/A	N/A	99483	Africa
Curaçao	43017	N/A	275	N/A	42203	N/A	539	3	260165	1663	496693	3003980	165345	North America
Andorra	42156	N/A	153	N/A	41021	N/A	982	14	543976	1974	249838	3223883	77496	Europe
Burundi	41235	N/A	38	N/A	N/A	N/A	N/A	N/A	3285	3	345742	27547	12550971	Africa
Mauritius	37843	N/A	996	N/A	36183	N/A	664	N/A	29664	781	358675	281158	1275704	Africa
Mayotte	37363	N/A	187	N/A	2964	N/A	34212	N/A	131058	656	176919	620577	285088	Africa
Togo	37020	+3	273	N/A	36724	+2	23	N/A	4284	32	735269	85096	8640497	Africa
Guinea	36597	+138	442	+2	36113	+137	42	8	2653	32	660107	47845	13796908	Africa
Aruba	35693	N/A	213	N/A	35199	N/A	281	N/A	331682	1979	177885	1653022	107612	North America
Tanzania	35354	N/A	840	N/A	N/A	N/A	N/A	7	562	13	N/A	N/A	62906123	Africa
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704302	569	778000	15810116	49209	Europe
Bahamas	33871	+20	801	N/A	32488	+11	582	N/A	84624	2001	233473	583315	400252	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15139	321	431221	198361	2173924	Africa
Mali	31003	+12	733	N/A	30088	+19	182	N/A	1453	34	675008	31634	21338213	Africa
Haiti	30713	N/A	835	N/A	29605	N/A	273	N/A	2634	72	132422	11355	11661781	North America
Isle of Man	28416	N/A	105	N/A	26794	N/A	1517	N/A	330911	1223	150753	1755555	85872	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2120	13	604310	47527	12715211	Africa
Somalia	26518	N/A	1350	N/A	13182	N/A	11986	N/A	1586	81	400466	23952	16719860	Africa
Saint Lucia	24164	N/A	368	N/A	23207	N/A	589	1	130481	1987	143281	773689	185192	North America
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4172	67	347815	60266	5771321	Africa
Cayman Islands	23578	N/A	28	N/A	8553	N/A	14997	1	351067	417	222773	3316999	67161	North America
Timor-Leste	22889	+1	131	N/A	22746	N/A	12	N/A	16765	96	264799	193953	1365272	Asia
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	949	17	248995	11332	21971868	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2731	33	N/A	N/A	6771553	North America
Solomon Islands	18174	N/A	146	N/A	16357	N/A	1671	2	25302	203	5117	7124	718290	Australia/Oceania
Gibraltar	18129	N/A	102	N/A	16579	N/A	1448	N/A	538400	3029	534283	15867278	33672	Europe
South Sudan	17525	N/A	138	N/A	13514	N/A	3873	1	1532	12	389677	34067	11438494	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1750	12	N/A	N/A	9937080	Asia
Liechtenstein	17333	+4	84	N/A	17179	+13	70	1	452181	2191	102174	2665501	38332	Europe
San Marino	16852	N/A	115	N/A	16454	N/A	283	4	494716	3376	152231	4468970	34064	Europe
Grenada	16344	N/A	221	N/A	14634	N/A	1489	4	144006	1947	157363	1386519	113495	North America
Equatorial Guinea	15910	N/A	183	N/A	15701	N/A	26	5	10686	123	317211	213050	1488904	Africa
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15403	186	305941	301480	1014796	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2938	23	81294	16303	4986366	Africa
Bermuda	14135	N/A	135	N/A	13664	N/A	336	N/A	228540	2183	893980	14454235	61849	North America
Dominica	12685	N/A	63	N/A	12323	N/A	299	N/A	175403	871	194894	2694921	72319	North America
Monaco	12004	+2	54	N/A	11866	+13	84	4	301904	1358	54960	1382259	39761	Europe
Gambia	11999	N/A	365	N/A	11591	N/A	43	N/A	4718	144	155686	61216	2543240	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210187	369	164926	2895776	56954	North America
Yemen	11819	N/A	2149	N/A	9009	N/A	661	23	381	69	265253	8543	31050814	Asia
Samoa	11313	N/A	24	N/A	1605	N/A	9684	4	56319	119	85921	427738	200873	Australia/Oceania
Tonga	11049	N/A	11	N/A	10110	N/A	928	N/A	102373	102	518262	4801879	107929	Australia/Oceania
Saint Martin	10602	N/A	63	N/A	1399	N/A	9140	7	265741	1579	112382	2816874	39896	North America
Sint Maarten	10123	N/A	86	N/A	9985	N/A	52	10	231203	1964	62056	1417321	43784	North America
Caribbean Netherlands	9915	N/A	35	N/A	9829	N/A	51	N/A	371655	1312	30126	1129245	26678	North America
Eritrea	9745	N/A	103	N/A	9632	N/A	10	N/A	2679	28	23693	6513	3637963	Africa
Niger	9013	N/A	310	N/A	8579	N/A	124	1	349	12	253043	9793	25839880	Africa
Vanuatu	8382	+93	14	N/A	7974	+98	394	N/A	26151	44	24976	77922	320527	Australia/Oceania
Guinea-Bissau	8222	+6	171	N/A	8010	+5	41	6	4002	83	136655	66508	2054726	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8959	177	N/A	N/A	904142	Africa
Antigua and Barbuda	7721	N/A	137	N/A	7511	N/A	73	1	77644	1378	18901	190073	99441	North America
Sierra Leone	7682	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31398	8279472	Africa
Liberia	7451	N/A	294	N/A	5747	N/A	1410	2	1411	56	139824	26485	5279325	Africa
Chad	7414	N/A	193	N/A	4874	N/A	2347	N/A	428	11	191341	11057	17304553	Africa
St. Vincent Grenadines	6799	+2	106	N/A	6641	N/A	52	N/A	60925	950	99138	888357	111597	North America
British Virgin Islands	6573	N/A	62	N/A	N/A	N/A	N/A	1	214762	2026	103637	3386166	30606	North America
Turks and Caicos	6046	N/A	36	N/A	5963	N/A	47	4	152315	907	505354	12731244	39694	North America
Sao Tome and Principe	5970	N/A	73	N/A	5891	N/A	6	N/A	26329	322	29036	128054	226748	Africa
Saint Kitts and Nevis	5605	+3	43	N/A	5547	+1	15	N/A	103987	798	70707	1311794	53901	North America
Cook Islands	5410	N/A	1	N/A	5291	N/A	118	N/A	307491	57	17469	992895	17594	Australia/Oceania
Palau	4879	N/A	6	N/A	4166	N/A	707	1	267269	329	49264	2698658	18255	Australia/Oceania
St. Barth	4611	N/A	6	N/A	N/A	N/A	N/A	N/A	464210	604	78646	7917648	9933	North America
Kiribati	3093	N/A	13	N/A	2602	N/A	478	3	25174	106	N/A	N/A	122867	Australia/Oceania
Anguilla	2984	N/A	9	N/A	2916	N/A	59	4	195634	590	51382	3368649	15253	North America
Saint Pierre Miquelon	2739	N/A	1	N/A	2449	N/A	289	1	477095	174	23687	4125936	5741	North America
Falkland Islands	1126	N/A	N/A	N/A	N/A	N/A	N/A	N/A	306896	N/A	8632	2352685	3669	South America
Montserrat	747	N/A	2	N/A	390	N/A	355	N/A	149460	400	11238	2248499	4998	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41759	644	20508	1886313	10872	Australia/Oceania
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8072	665844	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59935	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624721	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	9	N/A	0	N/A	5464	N/A	N/A	N/A	1647	Australia/Oceania
Nauru	8	+1	N/A	N/A	5	+1	3	N/A	731	N/A	N/A	N/A	10951	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117272	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6111	Africa
