Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Czechia	3903665	+1556	40147	+10	3845021	+1091	18497	33	363293	3736	55186195	5135882	10745223	Europe
Portugal	3853800	+12588	22280	+11	N/A	N/A	N/A	61	379966	2197	41218424	4063940	10142478	Europe
South Africa	3785398	+4954	100360	+5	3646241	+5670	38797	192	62390	1654	24454151	403050	60672691	Africa
Canada	3746284	+5165	39230	+53	3451808	+3478	255246	468	97697	1023	60871310	1587430	38345820	North America
Philippines	3685403	+184	60305	+38	3616709	+1339	8389	289	32835	537	29541239	263194	112241473	Asia
Switzerland	3602489	N/A	13859	+2	3459053	+32263	129577	87	410770	1580	20767523	2367996	8770082	Europe
Peru	3564558	+629	212810	+12	N/A	N/A	N/A	302	105430	6294	29813461	881804	33809637	South America
Chile	3556333	+2377	57509	+14	3406930	+5899	91894	231	183169	2962	36955800	1903413	19415542	South America
Greece	3317425	+7463	29114	+41	3209096	+13593	79215	244	321139	2818	79660677	7711441	10330193	Europe
Denmark	2965204	+867	6149	+14	2940457	+1349	18598	13	508663	1055	127207133	21821606	5829412	Europe
Romania	2892989	+1016	65478	+7	2606660	N/A	220851	200	152233	3446	22684309	1193683	19003633	Europe
Sweden	2500917	N/A	18739	N/A	2468078	N/A	14100	21	244848	1835	18513445	1812530	10214145	Europe
Iraq	2324982	+135	25211	+2	2297546	+243	2225	21	55531	602	18474304	441247	41868370	Asia
Serbia	2005832	+760	15984	+4	1972747	N/A	17101	26	231268	1843	9481282	1093173	8673178	Europe
Bangladesh	1952674	+30	29127	N/A	1895146	+326	28401	1297	11645	174	13987528	83417	167682449	Asia
Hungary	1901017	+1384	46201	+12	1804295	+2482	50521	41	197701	4805	11339446	1179275	9615608	Europe
Slovakia	1780022	+926	19891	+12	1742391	+2471	17740	70	325745	3640	7084258	1296423	5464466	Europe
Jordan	1694216	N/A	14048	N/A	1678941	N/A	1227	124	163095	1352	16670254	1604775	10387908	Asia
Georgia	1654945	+148	16807	+2	1636800	+280	1338	N/A	416317	4228	16885842	4247797	3975200	Asia
Pakistan	1528347	+75	30371	N/A	1494141	N/A	3835	138	6682	133	28137765	123026	228714454	Asia
Ireland	1517112	+959	7087	+11	1447106	+5348	62919	39	301110	1407	12063637	2394339	5038400	Europe
Norway	1425809	+345	2932	N/A	N/A	N/A	N/A	20	259305	533	11002430	2000961	5498572	Europe
Kazakhstan	1305521	+17	13660	N/A	1291055	+11	806	24	68044	712	11575012	603293	19186398	Asia
Hong Kong	1203847	+366	9298	+11	N/A	N/A	N/A	115	158236	1222	44972952	5911321	7607936	Asia
Singapore	1195767	+2517	1334	N/A	1130012	+5769	64421	6	201502	225	23712995	3995937	5934277	Asia
Morocco	1164907	+42	16069	N/A	1148436	+30	402	293	30892	426	11237010	297996	37708607	Africa
Bulgaria	1156466	+491	36911	+10	978104	+3919	141451	82	168752	5386	9843550	1436375	6853049	Europe
Croatia	1121662	+896	15822	+5	1099822	+962	6018	24	276333	3898	4783774	1178533	4059093	Europe
Cuba	1102750	+191	8526	+1	1093247	+221	977	23	97468	754	12920253	1141970	11314005	North America
Lebanon	1096854	+91	10384	+2	1081392	+361	5078	186	162024	1534	4795578	708389	6769695	Asia
Lithuania	1057691	+543	9092	+5	1022520	+1026	26079	29	398673	3427	8242836	3106952	2653030	Europe
Tunisia	1040193	N/A	28550	N/A	N/A	N/A	N/A	29	86365	2370	4572976	379683	12044209	Africa
Finland	1023013	N/A	3939	N/A	46000	N/A	973074	24	184114	709	10720282	1929350	5556421	Europe
Slovenia	1009110	+1274	6592	+4	989018	+1351	13500	23	485275	3170	2645196	1272060	2079459	Europe
Belarus	979909	+563	6943	+3	928536	N/A	44430	N/A	103764	735	13147723	1392229	9443653	Europe
Nepal	978806	+13	11951	N/A	966612	+19	243	N/A	32526	397	5635237	187263	30092577	Asia
New Zealand	923847	+8325	696	+13	869922	+9438	53229	N/A	184692	139	7075276	1414461	5002100	Australia/Oceania
Bolivia	904883	+125	21910	N/A	858053	+576	24920	220	75637	1831	2699040	225607	11963463	South America
UAE	898310	+265	2302	N/A	881516	+368	14492	N/A	88868	228	155670872	15400180	10108380	Asia
Uruguay	895775	N/A	7197	N/A	886654	N/A	1924	18	256251	2059	6091188	1742485	3495691	South America
Ecuador	869449	+325	35594	+6	N/A	N/A	N/A	759	47952	1963	2470170	136235	18131709	South America
Costa Rica	852074	N/A	8405	N/A	832853	N/A	10816	45	164526	1623	4291131	828568	5178975	North America
Guatemala	845868	+879	17566	+21	825981	+839	2321	5	45673	948	4454022	240498	18519975	North America
Latvia	822013	+411	5760	+1	808909	+952	7344	11	444771	3117	7174863	3882144	1848170	Europe
Azerbaijan	792558	+37	9709	+2	782744	+69	105	N/A	76903	942	6811382	660921	10305891	Asia
Panama	775488	+939	8184	N/A	761669	+546	5635	8	174712	1844	5865660	1321496	4438653	North America
Saudi Arabia	753921	+99	9086	+1	741540	+151	3295	45	21058	254	41883167	1169830	35802769	Asia
Sri Lanka	663329	+28	16504	N/A	646121	+3	704	N/A	30742	765	6486117	300603	21577036	Asia
Paraguay	649455	+421	18870	+3	624673	N/A	5912	2	89060	2588	2623300	359733	7292354	South America
Kuwait	631409	N/A	2555	N/A	628090	N/A	764	8	143968	583	8007805	1825861	4385769	Asia
Myanmar	612864	+21	19434	N/A	591794	N/A	1636	N/A	11128	353	7946399	144283	55075204	Asia
Palestine	581940	N/A	5353	N/A	576242	N/A	345	17	109435	1007	3078533	578927	5317654	Asia
Dominican Republic	579248	N/A	4376	N/A	574601	N/A	271	6	52438	396	3274131	296399	11046352	North America
Estonia	571917	+292	2538	+1	510350	+608	59029	3	430608	1911	3324537	2503111	1328162	Europe
Bahrain	568367	+379	1475	N/A	563473	+485	3419	3	314122	815	9718604	5371225	1809383	Asia
Venezuela	522305	+34	5708	+1	515666	+13	931	230	18463	202	3359014	118739	28288977	South America
Moldova	516986	N/A	11489	N/A	504142	N/A	1355	49	128704	2860	3216305	800701	4016861	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4871	233	3693367	34891	105854445	Africa
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71276	913	2477219	351791	7041726	Africa
Ethiopia	470550	+35	7510	N/A	455380	+88	7660	11	3916	63	4785267	39825	120155855	Africa
Cyprus	470481	N/A	1011	N/A	124370	N/A	345100	60	384571	826	9477138	7746608	1223392	Asia
Mongolia	469830	+76	2179	+2	313256	N/A	154395	192	139226	646	4030048	1194237	3374580	Asia
Honduras	423179	N/A	10893	N/A	132318	N/A	279968	105	41521	1069	1263329	123954	10191929	North America
Armenia	422865	+7	8622	N/A	411038	+224	3205	N/A	142219	2900	3048431	1025253	2973346	Asia
Oman	389126	N/A	4258	N/A	384243	N/A	625	4	72823	797	25000000	4678645	5343427	Asia
Bosnia and Herzegovina	377087	+44	15765	+1	192218	N/A	169104	N/A	116256	4860	1758191	542049	3243599	Europe
Réunion	374295	N/A	742	N/A	355605	N/A	17948	10	412688	818	1603660	1768155	906968	Africa
Qatar	364560	+62	677	N/A	363286	+99	597	3	129838	241	3437848	1224390	2807805	Asia
Kenya	323760	+15	5649	N/A	317932	N/A	179	N/A	5789	101	3596467	64302	55931142	Africa
Zambia	319594	N/A	3976	N/A	314690	N/A	928	N/A	16540	206	3423665	177184	19322611	Africa
North Macedonia	309571	+137	9280	+2	299738	+85	553	N/A	148602	4455	2018029	968708	2083218	Europe
Botswana	305859	N/A	2688	N/A	303026	N/A	145	1	125444	1102	2026898	831303	2438217	Africa
Albania	275055	+53	3496	N/A	271185	+90	374	2	95769	1217	1805355	628591	2872065	Europe
Algeria	265779	+3	6875	N/A	178355	+2	80549	6	5868	152	230861	5097	45295189	Africa
Nigeria	255716	N/A	3143	N/A	249896	N/A	2677	11	1187	15	5075820	23559	215455399	Africa
Zimbabwe	247842	+58	5469	N/A	241643	+40	730	12	16244	358	2254801	147782	15257569	Africa
Uzbekistan	238577	+21	1637	N/A	236650	+45	290	23	6945	48	1377915	40109	34353954	Asia
Luxembourg	237856	+608	1064	N/A	227197	+1001	9595	3	369025	1651	4227288	6558480	644553	Europe
Montenegro	235151	+89	2714	N/A	231708	+79	729	6	374319	4320	2451073	3901672	628211	Europe
Mozambique	225383	+4	2201	N/A	223113	N/A	69	13	6861	67	1312475	39951	32851901	Africa
China	214243	+5659	4975	+52	180951	+2796	28317	417	149	3	160000000	111163	1439323776	Asia
Laos	207196	+315	743	+3	7660	N/A	198793	N/A	27744	99	1232128	164985	7468129	Asia
Kyrgyzstan	200992	N/A	2991	N/A	196400	N/A	1601	131	29907	445	1907195	283787	6720517	Asia
Iceland	185579	N/A	119	N/A	75685	N/A	109775	N/A	537469	345	1953616	5658014	345283	Europe
Maldives	179171	N/A	298	N/A	163687	N/A	15186	25	321149	534	2213831	3968100	557907	Asia
Afghanistan	178873	+23	7683	N/A	161883	+34	9307	1124	4414	190	943950	23292	40527019	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3392	74	2612795	54012	48374300	Africa
El Salvador	162089	N/A	4128	N/A	150662	N/A	7299	8	24762	631	1950448	297964	6545909	North America
Ghana	161173	+3	1445	N/A	159691	+12	37	1	4997	45	2435846	75517	32255757	Africa
Namibia	158649	+104	4025	N/A	153662	N/A	962	N/A	60442	1533	1005918	383232	2624828	Africa
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408965	2471	828928	2212044	374734	North America
Trinidad and Tobago	147450	+508	3824	+3	135209	+236	8417	18	104741	2716	704554	500481	1407755	North America
Brunei	141748	+119	218	N/A	140711	+136	819	N/A	318448	490	717784	1612559	445121	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350107	2134	938039	2343639	400249	North America
Cambodia	136246	+6	3056	N/A	133050	+27	140	N/A	7949	178	2951847	172210	17141015	Asia
Jamaica	129978	+116	2962	+7	83358	+102	43658	N/A	43547	992	996159	333750	2984745	North America
Rwanda	129799	+14	1458	N/A	45522	N/A	82819	N/A	9588	108	5261793	388679	13537638	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4316	69	1751774	63125	27750700	Africa
Taiwan	100734	+12294	862	+2	25975	+575	73897	N/A	4216	36	14683203	614478	23895412	Asia
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2856	55	1499795	43184	34729987	Africa
Malta	91605	+178	698	N/A	86759	+403	4148	4	206463	1573	1879995	4237200	443688	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	921	14	846704	8957	94525115	Africa
Senegal	85995	+1	1966	N/A	84013	+2	16	N/A	4900	112	1068471	60887	17548413	Africa
Malawi	85781	+14	2634	N/A	82066	N/A	1081	67	4282	131	574139	28662	20031240	Africa
Ivory Coast	81930	+10	799	N/A	81097	+7	34	N/A	2972	29	1500074	54411	27569286	Africa
French Guiana	80859	N/A	395	N/A	11254	N/A	69210	2	258503	1263	627211	2005169	312797	South America
Suriname	79336	N/A	1328	N/A	49401	N/A	28607	N/A	133065	2227	235950	395743	596220	South America
Channel Islands	74383	+32	169	N/A	73224	+83	990	N/A	420752	956	1252808	7086579	176786	Europe
French Polynesia	72720	N/A	648	N/A	N/A	N/A	N/A	7	256174	2283	N/A	N/A	283870	Australia/Oceania
Eswatini	70626	+98	1397	N/A	68823	+5	406	11	59747	1182	1014847	858529	1182077	Africa
Barbados	69562	+217	392	+2	65085	N/A	4085	N/A	241520	1361	647492	2248103	288017	North America
Fiji	64634	N/A	862	N/A	62763	N/A	1009	N/A	71160	949	507722	558984	908295	Australia/Oceania
Madagascar	64152	N/A	1391	N/A	59370	N/A	3391	14	2213	48	422372	14570	28988972	Africa
Guyana	63457	N/A	1228	N/A	62130	N/A	99	1	79973	1548	594884	749719	793476	South America
Sudan	62117	N/A	4931	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12314	45716112	Africa
New Caledonia	60517	N/A	312	N/A	60102	N/A	103	9	208317	1074	98964	340662	290505	Australia/Oceania
Bhutan	59054	+178	21	+1	57320	+737	1713	2	75027	27	2296712	2917916	787107	Asia
Mauritania	58687	+1	982	N/A	57694	N/A	11	N/A	12045	202	803649	164936	4872490	Africa
Belize	57497	+6	676	N/A	56604	+7	217	6	139966	1646	539513	1313345	410793	North America
Cabo Verde	56020	+4	401	N/A	55551	+1	68	23	98800	707	400982	707196	567003	Africa
Syria	55813	+3	3150	N/A	52159	+11	504	N/A	3054	172	146269	8003	18275834	Asia
Gabon	47602	N/A	304	N/A	47285	N/A	13	N/A	20505	131	1593622	686463	2321497	Africa
Papua New Guinea	43800	N/A	649	N/A	43100	N/A	51	7	4732	70	249149	26917	9256112	Australia/Oceania
Seychelles	42474	N/A	166	N/A	41727	N/A	581	N/A	427055	1669	N/A	N/A	99458	Africa
Curaçao	42241	+275	274	+1	41612	+361	355	3	255515	1657	496693	3004488	165317	North America
Andorra	41349	N/A	153	N/A	40689	N/A	507	14	533597	1974	249838	3224091	77491	Europe
Burundi	39998	+204	38	N/A	773	N/A	39187	N/A	3191	3	345742	27579	12536394	Africa
Mauritius	37642	+28	990	N/A	35895	+40	757	N/A	29509	776	358675	281177	1275618	Africa
Mayotte	37363	+325	187	N/A	2964	N/A	34212	N/A	131182	657	176919	621167	284817	Africa
Togo	36985	N/A	273	N/A	36688	N/A	24	N/A	4284	32	729891	84551	8632524	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2645	32	660107	47895	13782255	Africa
Aruba	34846	+257	212	N/A	34516	+265	118	3	323869	1970	177885	1653314	107593	North America
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704402	569	778000	15812365	49202	Europe
Tanzania	33872	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62836114	Africa
Bahamas	33541	+14	789	N/A	32351	+9	401	11	83832	1972	229817	574400	400099	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15143	321	431221	198424	2173229	Africa
Mali	30815	+11	732	+1	29890	+5	193	N/A	1446	34	666075	31250	21314211	Africa
Haiti	30690	+35	835	N/A	29520	+41	335	N/A	2633	72	132422	11361	11656085	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	330981	1013	150753	1755923	85854	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2122	13	604310	47575	12702153	Africa
Somalia	26485	N/A	1350	N/A	13182	N/A	11953	N/A	1586	81	400466	23978	16701617	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4176	67	347815	60324	5765738	Africa
Saint Lucia	23394	+33	368	N/A	22815	+13	211	N/A	126346	1987	143281	773831	185158	North America
Timor-Leste	22863	N/A	130	N/A	22722	N/A	11	N/A	16759	95	262493	192409	1364242	Asia
Cayman Islands	22223	N/A	27	N/A	8553	N/A	13643	1	331044	402	222773	3318531	67130	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	950	17	248995	11345	21948289	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2732	33	N/A	N/A	6768324	North America
Gibraltar	17837	+131	102	N/A	16579	N/A	1156	N/A	529712	3029	534283	15866807	33673	Europe
South Sudan	17461	+5	138	N/A	13514	N/A	3809	1	1527	12	381528	33370	11433118	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1751	12	N/A	N/A	9928279	Asia
Liechtenstein	17171	+8	84	N/A	16970	+22	117	1	448001	2192	102174	2665780	38328	Europe
San Marino	16437	+251	115	+1	15960	+258	362	4	482575	3376	149271	4382461	34061	Europe
Equatorial Guinea	15907	N/A	183	N/A	15698	N/A	26	5	10697	123	310972	209126	1487006	Africa
Djibouti	15611	N/A	189	N/A	15411	N/A	11	N/A	15392	186	303924	299667	1014206	Africa
Solomon Islands	14786	N/A	141	N/A	13307	N/A	1338	2	20605	196	5117	7131	717597	Australia/Oceania
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2940	23	81294	16315	4982920	Africa
Grenada	14629	N/A	220	N/A	14029	N/A	380	4	128919	1939	149943	1321386	113474	North America
Bermuda	13488	N/A	131	N/A	12981	N/A	376	N/A	218048	2118	876273	14165880	61858	North America
Dominica	12033	N/A	63	N/A	11929	N/A	41	N/A	166404	871	188110	2601366	72312	North America
Gambia	11995	N/A	365	N/A	11591	N/A	39	N/A	4722	144	155686	61283	2540446	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210202	369	164926	2895979	56950	North America
Yemen	11818	N/A	2149	N/A	9009	N/A	660	23	381	69	265253	8550	31023829	Asia
Monaco	11762	+26	54	N/A	11548	+29	160	4	295899	1358	54960	1382642	39750	Europe
Saint Martin	10462	N/A	63	N/A	1399	N/A	9000	7	262409	1580	112382	2818782	39869	North America
Tonga	10196	+131	11	N/A	8923	+87	1262	N/A	94512	102	454376	4211865	107880	Australia/Oceania
Sint Maarten	10036	N/A	86	N/A	9878	N/A	72	10	229321	1965	62056	1417969	43764	North America
Eritrea	9734	N/A	103	N/A	9631	N/A	0	N/A	2677	28	23693	6516	3635951	Africa
Caribbean Netherlands	9729	+16	34	N/A	9619	+29	76	N/A	364819	1275	30126	1129669	26668	North America
Samoa	9592	+597	19	+3	1605	N/A	7968	4	47764	95	65949	328400	200819	Australia/Oceania
Niger	8928	+4	309	N/A	8518	N/A	101	1	346	12	250056	9691	25803749	Africa
Guinea-Bissau	8202	+12	171	N/A	7528	N/A	503	6	3995	83	134285	65415	2052815	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8966	177	N/A	N/A	903381	Africa
Sierra Leone	7681	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31423	8272811	Africa
Antigua and Barbuda	7626	+22	136	N/A	7443	+9	47	1	76714	1368	18901	190136	99408	North America
Liberia	7434	N/A	294	N/A	5747	N/A	1393	2	1409	56	139824	26510	5274440	Africa
Chad	7411	N/A	193	N/A	4874	N/A	2344	N/A	429	11	191341	11070	17285158	Africa
Vanuatu	7330	+185	13	N/A	6726	+101	591	3	22890	41	24976	77993	320232	Australia/Oceania
St. Vincent Grenadines	6784	N/A	106	N/A	6641	N/A	37	N/A	60798	950	98908	886407	111583	North America
British Virgin Islands	6355	N/A	62	N/A	N/A	N/A	N/A	1	207693	2026	103049	3367834	30598	North America
Turks and Caicos	5963	N/A	36	N/A	5862	N/A	65	4	150308	907	488787	12320705	39672	North America
Sao Tome and Principe	5957	N/A	73	N/A	5880	N/A	4	N/A	26291	322	29036	128148	226581	Africa
Saint Kitts and Nevis	5562	N/A	43	N/A	5518	N/A	1	N/A	103220	798	65141	1208889	53885	North America
Cook Islands	5031	+41	1	N/A	4733	+118	297	N/A	285966	57	16607	943955	17593	Australia/Oceania
Palau	4610	+124	6	N/A	3984	+71	620	1	252589	329	46016	2521287	18251	Australia/Oceania
St. Barth	4544	N/A	6	N/A	N/A	N/A	N/A	N/A	457511	604	78646	7918445	9932	North America
Kiribati	3081	+1	13	N/A	2601	+2	467	3	25091	106	N/A	N/A	122792	Australia/Oceania
Anguilla	2788	N/A	9	N/A	2766	N/A	13	4	182856	590	51382	3369974	15247	North America
Saint Pierre Miquelon	2701	+60	1	N/A	2449	N/A	251	1	470394	174	23446	4083246	5742	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41728	643	20508	1884926	10880	Australia/Oceania
Montserrat	216	N/A	2	N/A	175	N/A	39	N/A	43217	400	9908	1982393	4998	North America
Falkland Islands	128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	34925	N/A	8632	2355252	3665	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8077	665481	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	+7	3	N/A	284	N/A	N/A	N/A	59919	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624117	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	+1	N/A	N/A	7	N/A	2	N/A	5468	N/A	N/A	N/A	1646	Australia/Oceania
Nauru	4	N/A	N/A	N/A	3	N/A	1	N/A	365	N/A	N/A	N/A	10948	Australia/Oceania
Micronesia	3	N/A	N/A	N/A	1	N/A	2	N/A	26	N/A	N/A	N/A	117222	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6110	Africa
