Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Greece	3335550	+4262	29249	+44	3237163	+6725	69138	240	322906	2832	79994784	7744095	10329778	Europe
Denmark	2968301	+913	6191	+8	2946068	+1689	16042	8	509179	1062	127244848	21827451	5829579	Europe
Romania	2896012	+1116	65510	+14	2606660	N/A	223842	193	152401	3447	22750156	1197214	19002587	Europe
Sweden	2500917	N/A	18739	N/A	2470701	N/A	11477	21	244836	1835	18513445	1812439	10214660	Europe
Iraq	2325287	+40	25212	+1	2298392	+218	1683	12	55528	602	18485010	441425	41875787	Asia
Serbia	2007554	+463	16007	+3	1978619	+957	12928	23	231475	1846	9504063	1095836	8672891	Europe
Bangladesh	1952733	+7	29127	N/A	1896279	+278	27327	1297	11644	174	13997272	83468	167695887	Asia
Hungary	1903200	N/A	46266	N/A	1808061	N/A	48873	40	197932	4812	11355462	1180965	9615407	Europe
Slovakia	1782607	+765	19938	+7	1746031	+690	16638	70	326217	3649	7099765	1299255	5464488	Europe
Jordan	1694216	N/A	14048	N/A	1678941	N/A	1227	124	163082	1352	16670254	1604647	10388738	Asia
Georgia	1655221	N/A	16811	N/A	1637293	N/A	1117	N/A	416393	4229	16920079	4256477	3975137	Asia
Pakistan	1528564	+46	30372	N/A	1494141	N/A	4051	110	6682	133	28202655	123290	228749669	Asia
Ireland	1519296	+491	7092	+5	1464123	+2313	48081	39	301516	1407	12081430	2397655	5038852	Europe
Norway	1426798	+307	2932	N/A	N/A	N/A	N/A	20	259469	533	11002430	2000835	5498919	Europe
Kazakhstan	1305551	+3	13660	N/A	1291101	+12	790	24	68039	712	11575012	603235	19188238	Asia
Hong Kong	1205083	+290	9325	+7	N/A	N/A	N/A	5	158388	1226	44972952	5910934	7608434	Asia
Singapore	1202546	+1570	1338	N/A	1140531	N/A	60677	5	202631	225	23767171	4004812	5934653	Asia
Morocco	1165004	+20	16069	N/A	1148595	+39	340	293	30892	426	11237010	297968	37712192	Africa
Bulgaria	1157919	+720	36947	+27	983414	+4881	137558	75	168975	5392	9864292	1439491	6852623	Europe
Croatia	1123578	+549	15848	+5	1103204	+694	4526	21	276819	3905	4794945	1181345	4058887	Europe
Cuba	1103395	+109	8527	N/A	1094057	+179	811	23	97525	754	12920253	1141976	11313948	North America
Lebanon	1097118	+33	10392	+1	1081770	N/A	4956	186	162069	1535	4795578	708415	6769446	Asia
Lithuania	1058779	+234	9108	+2	1026020	+1219	23651	30	399129	3433	8255055	3111920	2652721	Europe
Tunisia	1040193	N/A	28550	N/A	N/A	N/A	N/A	29	86357	2370	4572976	379651	12045222	Africa
Finland	1023013	N/A	3939	N/A	46000	N/A	973074	24	184111	709	10720282	1929326	5556492	Europe
Slovenia	1011253	+455	6598	+3	991777	+473	12878	22	486305	3173	2647758	1273290	2079462	Europe
Belarus	980868	+40	6954	+3	928536	N/A	45378	N/A	103866	736	13172291	1394834	9443628	Europe
Nepal	978865	+29	11951	N/A	966697	+23	217	N/A	32524	397	5643648	187516	30096878	Asia
New Zealand	952697	+9269	731	+18	895772	+6452	56194	N/A	190459	146	7083851	1416175	5002100	Australia/Oceania
Bolivia	905097	+23	21923	N/A	859363	+221	23811	220	75647	1832	2700878	225736	11964768	South America
UAE	899242	+209	2302	N/A	882880	+289	14060	N/A	88951	228	156493149	15480027	10109359	Asia
Uruguay	895775	N/A	7197	N/A	886654	N/A	1924	18	256244	2059	6091188	1742435	3495790	South America
Ecuador	869696	N/A	35598	N/A	N/A	N/A	N/A	759	47960	1963	2470170	136218	18133906	South America
Costa Rica	857290	+1032	8421	+4	836721	+742	12148	42	165521	1626	4291131	828507	5179356	North America
Guatemala	846785	+153	17622	+9	827077	+265	2086	5	45716	951	4469600	241304	18522696	North America
Latvia	823110	+384	5777	+7	809733	N/A	7600	8	445406	3126	7186387	3888738	1848000	Europe
Azerbaijan	792585	+6	9709	N/A	782804	+18	72	N/A	76900	942	6820672	661775	10306639	Asia
Panama	778310	+652	8188	+3	763639	+469	6483	8	175326	1844	5887808	1326319	4439210	North America
Saudi Arabia	754340	+102	9093	N/A	742019	+113	3228	52	21067	254	41921522	1170756	35807216	Asia
Sri Lanka	663426	+18	16506	+1	646131	+2	789	N/A	30746	765	6486117	300593	21577770	Asia
Paraguay	649455	N/A	18870	N/A	624673	N/A	5912	2	89051	2587	2623300	359698	7293072	South America
Kuwait	631409	N/A	2555	N/A	628090	N/A	764	8	143951	582	8007805	1825645	4386287	Asia
Myanmar	612924	+10	19434	N/A	591879	+32	1611	N/A	11128	353	7978264	144853	55078189	Asia
Palestine	581940	N/A	5353	N/A	576242	N/A	345	17	109415	1006	3078533	578821	5318629	Asia
Dominican Republic	579443	N/A	4376	N/A	574726	N/A	341	1	52451	396	3279736	296883	11047243	North America
Estonia	572434	+241	2548	+9	511857	+818	58029	3	430995	1918	3329716	2506995	1328170	Europe
Bahrain	569727	+357	1476	N/A	565160	+425	3091	2	314789	816	9730202	5376185	1809871	Asia
Venezuela	522550	+36	5709	N/A	515769	+41	1072	230	18472	202	3359014	118742	28288320	South America
Moldova	516986	N/A	11489	N/A	504142	N/A	1355	49	128706	2860	3216305	800716	4016785	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4871	232	3693367	34886	105870289	Africa
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71268	913	2477219	351753	7042492	Africa
Cyprus	474267	N/A	1020	N/A	124370	N/A	348877	60	387643	834	9477138	7746152	1223464	Asia
Ethiopia	470609	+22	7510	N/A	455711	+320	7388	9	3916	62	4796596	39912	120179267	Africa
Mongolia	469885	N/A	2179	N/A	313256	N/A	154450	192	139225	646	4030048	1194084	3375013	Asia
Honduras	423775	+57	10895	+2	132358	N/A	280522	105	41574	1069	1357403	133167	10193221	North America
Armenia	422874	N/A	8622	N/A	412019	+16	2233	N/A	142219	2900	3057702	1028355	2973392	Asia
Oman	389126	N/A	4258	N/A	384243	N/A	625	4	72809	797	25000000	4677710	5344495	Asia
Bosnia and Herzegovina	377087	N/A	15765	N/A	192218	N/A	169104	N/A	116262	4861	1758191	542077	3243433	Europe
Réunion	374295	N/A	742	N/A	355605	N/A	17948	10	412665	818	1603660	1768054	907020	Africa
Qatar	364778	+50	677	N/A	363573	+57	528	3	129916	241	3449841	1228661	2807805	Asia
Kenya	323796	+4	5649	N/A	318010	+8	137	N/A	5788	101	3603531	64417	55940873	Africa
Zambia	319755	N/A	3976	N/A	315266	N/A	513	1	16545	206	3429405	177443	19326847	Africa
North Macedonia	309790	+21	9282	+2	299936	+71	572	N/A	148708	4456	2023422	971297	2083217	Europe
Botswana	305859	N/A	2688	N/A	303026	N/A	145	1	125424	1102	2026898	831170	2438607	Africa
Albania	275191	+14	3496	N/A	271339	+33	356	2	95817	1217	1808310	629626	2872039	Europe
Algeria	265782	N/A	6875	N/A	178358	N/A	80549	6	5867	152	230861	5096	45301688	Africa
Nigeria	255766	+13	3143	N/A	249914	+3	2709	11	1187	15	5075820	23554	215497404	Africa
Zimbabwe	247990	+55	5470	N/A	241861	+11	659	12	16252	358	2262474	148268	15259343	Africa
Luxembourg	239335	+1479	1064	N/A	229617	+2420	8654	2	371272	1651	4232272	6565367	644636	Europe
Uzbekistan	238628	+1	1637	N/A	236746	+10	245	23	6945	48	1377915	40105	34357931	Asia
Montenegro	235403	+65	2716	+1	232032	+114	655	6	374719	4323	2455249	3908313	628212	Europe
Mozambique	225387	N/A	2201	N/A	223143	+5	43	13	6859	67	1313881	39985	32859106	Africa
China	217836	+384	5112	+20	196458	+4271	16266	615	151	4	160000000	111163	1439323776	Asia
Laos	207867	+153	745	+1	7660	N/A	199462	N/A	27831	100	1232128	164966	7468995	Asia
Kyrgyzstan	200993	N/A	2991	N/A	196405	N/A	1597	131	29903	445	1907195	283750	6721400	Asia
Iceland	185579	N/A	119	N/A	75685	N/A	109775	N/A	537441	345	1953616	5657719	345301	Europe
Maldives	179171	N/A	298	N/A	163687	N/A	15186	25	321104	534	2213831	3967546	557985	Asia
Afghanistan	178901	N/A	7683	N/A	161896	N/A	9322	1124	4414	190	944738	23307	40534223	Asia
Taiwan	173942	+23139	876	+5	28721	+929	144345	N/A	7279	37	14936942	625087	23895764	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3391	74	2612795	53999	48386198	Africa
El Salvador	162089	N/A	4128	N/A	150662	N/A	7299	8	24761	631	1950448	297952	6546176	North America
Ghana	161216	+12	1445	N/A	159737	+25	34	1	4997	45	2438498	75586	32261084	Africa
Namibia	158874	+63	4025	N/A	153662	N/A	1187	N/A	60519	1533	1008685	384231	2625205	Africa
Martinique	153253	N/A	926	N/A	104	N/A	152223	8	408967	2471	828928	2212056	374732	North America
Trinidad and Tobago	148977	+347	3838	+5	136502	+335	8637	18	105823	2726	708941	503584	1407792	North America
Brunei	141911	N/A	218	N/A	141022	N/A	671	N/A	318790	490	717784	1612436	445155	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350107	2134	938039	2343639	400249	North America
Cambodia	136257	+3	3056	N/A	133144	+28	57	N/A	7948	178	2953579	172292	17142912	Asia
Jamaica	130388	+89	2969	+2	83763	+74	43656	N/A	43683	995	1006348	337152	2984851	North America
Rwanda	129815	+3	1459	N/A	45522	N/A	82834	N/A	9587	108	5282265	390115	13540277	Africa
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4315	69	1751774	63113	27756133	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2855	55	1499795	43174	34738406	Africa
Malta	92150	+175	702	+2	87724	+196	3724	4	207686	1582	1887959	4255054	443698	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	920	14	846704	8955	94547534	Africa
Senegal	86007	+2	1966	N/A	84020	+2	21	N/A	4900	112	1070854	61010	17552042	Africa
Malawi	85790	N/A	2634	N/A	82069	+3	1087	67	4282	131	574956	28697	20035306	Africa
Ivory Coast	81959	+2	799	N/A	81123	+11	37	N/A	2972	29	1502805	54500	27574656	Africa
French Guiana	80859	N/A	395	N/A	11254	N/A	69210	2	258450	1263	627211	2004759	312861	South America
Suriname	79393	+57	1328	N/A	49402	+1	28663	N/A	133151	2227	236066	395909	596263	South America
Channel Islands	74642	+259	171	+2	73655	+431	816	N/A	422186	967	1252808	7086058	176799	Europe
French Polynesia	72746	N/A	648	N/A	N/A	N/A	N/A	7	256253	2283	N/A	N/A	283884	Australia/Oceania
Barbados	71127	+334	399	+1	67374	+712	3354	N/A	246952	1385	652229	2264527	288020	North America
Eswatini	70740	+62	1397	N/A	69000	+31	343	11	59839	1182	1016234	859631	1182175	Africa
Fiji	64646	N/A	862	N/A	62791	N/A	993	N/A	71169	949	508091	559357	908348	Australia/Oceania
Madagascar	64181	N/A	1391	N/A	59370	N/A	3420	14	2214	48	426220	14700	28994826	Africa
Guyana	63491	+7	1228	N/A	62149	+6	114	1	80013	1548	598855	754694	793507	South America
Sudan	62117	N/A	4931	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12312	45724527	Africa
New Caledonia	60749	+166	312	N/A	60231	+129	206	9	209099	1074	98964	340636	290527	Australia/Oceania
Bhutan	59274	+27	21	N/A	58623	+270	630	1	75300	27	2300918	2923003	787176	Asia
Mauritania	58695	+1	982	N/A	57696	+1	17	N/A	12044	201	804958	165171	4873495	Africa
Belize	57535	+38	676	N/A	56640	+36	219	6	140038	1645	541382	1317706	410852	North America
Cabo Verde	56031	+3	401	N/A	55562	+6	68	23	98811	707	400982	707134	567052	Africa
Syria	55829	+4	3150	N/A	52223	+22	456	N/A	3054	172	146269	8002	18279328	Asia
Gabon	47602	N/A	304	N/A	47285	N/A	13	N/A	20501	131	1593622	686336	2321928	Africa
Papua New Guinea	43821	N/A	650	N/A	43133	N/A	38	7	4734	70	249149	26913	9257503	Australia/Oceania
Seychelles	42474	N/A	166	N/A	41727	N/A	581	N/A	427033	1669	N/A	N/A	99463	Africa
Curaçao	42241	N/A	274	N/A	41612	N/A	355	3	255506	1657	496693	3004379	165323	North America
Andorra	41349	N/A	153	N/A	40689	N/A	507	14	533591	1974	249838	3224049	77492	Europe
Burundi	40397	N/A	38	N/A	773	N/A	39586	N/A	3222	3	345742	27573	12539309	Africa
Mauritius	37691	N/A	990	N/A	35962	N/A	739	N/A	29547	776	358675	281174	1275635	Africa
Mayotte	37363	N/A	187	N/A	2964	N/A	34212	N/A	131158	656	176919	621050	284871	Africa
Togo	36993	+2	273	N/A	36697	+4	23	N/A	4285	32	731261	84694	8634119	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2645	32	660107	47885	13785186	Africa
Aruba	34846	N/A	212	N/A	34516	N/A	118	3	323857	1970	177885	1653252	107597	North America
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704388	569	778000	15812044	49203	Europe
Tanzania	33872	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62850116	Africa
Bahamas	33601	+19	798	N/A	32374	+6	429	N/A	83975	1994	229817	574357	400129	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15142	321	431221	198411	2173368	Africa
Mali	30860	+10	732	N/A	29973	+31	155	N/A	1448	34	667507	31310	21319011	Africa
Haiti	30697	N/A	835	N/A	29522	N/A	340	N/A	2633	72	132422	11360	11657224	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	330965	1013	150753	1755841	85858	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2121	13	604310	47566	12704765	Africa
Somalia	26485	N/A	1350	N/A	13182	N/A	11953	N/A	1585	81	400466	23972	16705266	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4175	67	347815	60313	5766855	Africa
Saint Lucia	23482	+23	368	N/A	22921	+4	193	N/A	126817	1987	143281	773802	185165	North America
Timor-Leste	22875	+1	130	N/A	22730	+7	15	N/A	16765	95	262960	192723	1364448	Asia
Cayman Islands	22223	N/A	27	N/A	8553	N/A	13643	1	331015	402	222773	3318235	67136	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	950	17	248995	11342	21953005	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2732	33	N/A	N/A	6768970	North America
Gibraltar	17837	N/A	102	N/A	16579	N/A	1156	N/A	529712	3029	534283	15866807	33673	Europe
South Sudan	17487	+4	138	N/A	13514	N/A	3835	1	1529	12	381528	33367	11434193	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1751	12	N/A	N/A	9930039	Asia
Liechtenstein	17214	+13	84	N/A	17031	+15	99	1	449112	2192	102174	2665710	38329	Europe
San Marino	16524	+48	115	N/A	16152	+93	257	4	485115	3376	152231	4469233	34062	Europe
Equatorial Guinea	15908	+1	183	N/A	15701	+3	24	5	10695	123	316462	212764	1487385	Africa
Solomon Islands	15677	N/A	141	N/A	14109	N/A	1427	2	21842	196	5117	7129	717736	Australia/Oceania
Djibouti	15631	N/A	189	N/A	15427	N/A	15	N/A	15410	186	305941	301621	1014324	Africa
Grenada	14743	N/A	220	N/A	14111	N/A	412	4	129919	1939	150740	1328363	113478	North America
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2939	23	81294	16312	4983609	Africa
Bermuda	13488	N/A	131	N/A	12981	N/A	376	N/A	218055	2118	876273	14166338	61856	North America
Dominica	12161	N/A	63	N/A	12025	N/A	73	N/A	168169	871	191084	2642421	72314	North America
Gambia	11995	N/A	365	N/A	11591	N/A	39	N/A	4721	144	155686	61269	2541005	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210202	369	164926	2895979	56950	North America
Monaco	11824	+23	54	N/A	11653	+15	117	4	297444	1358	54960	1382572	39752	Europe
Yemen	11819	+1	2149	N/A	9009	N/A	661	23	381	69	265253	8548	31029226	Asia
Tonga	10494	+42	11	N/A	9255	+128	1228	N/A	97266	102	486186	4506312	107890	Australia/Oceania
Saint Martin	10462	N/A	63	N/A	1399	N/A	9000	7	262376	1580	112382	2818428	39874	North America
Samoa	10210	+618	20	+1	1605	N/A	8585	4	50839	100	73313	365050	200830	Australia/Oceania
Sint Maarten	10065	N/A	86	N/A	9913	N/A	66	10	229963	1965	62056	1417840	43768	North America
Caribbean Netherlands	9801	+72	34	N/A	9708	+89	59	N/A	367492	1275	30126	1129584	26670	North America
Eritrea	9734	N/A	103	N/A	9631	N/A	0	N/A	2677	28	23693	6516	3636353	Africa
Niger	8954	+11	309	N/A	8531	+7	114	1	347	12	250696	9713	25810976	Africa
Guinea-Bissau	8202	N/A	171	N/A	7528	N/A	503	6	3995	83	134285	65403	2053197	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8965	177	N/A	N/A	903533	Africa
Sierra Leone	7681	N/A	125	N/A	N/A	N/A	N/A	N/A	928	15	259958	31418	8274144	Africa
Antigua and Barbuda	7626	N/A	136	N/A	7443	N/A	47	1	76709	1368	18901	190122	99415	North America
Vanuatu	7533	+6	13	N/A	7023	N/A	497	3	23519	41	24976	77979	320291	Australia/Oceania
Liberia	7434	N/A	294	N/A	5747	N/A	1393	2	1409	56	139824	26505	5275417	Africa
Chad	7412	N/A	193	N/A	4874	N/A	2345	N/A	429	11	191341	11067	17289037	Africa
St. Vincent Grenadines	6786	N/A	106	N/A	6641	N/A	39	N/A	60814	950	98944	886706	111586	North America
British Virgin Islands	6355	N/A	62	N/A	N/A	N/A	N/A	1	207680	2026	103049	3367614	30600	North America
Turks and Caicos	5995	+32	36	N/A	5918	+56	41	4	151095	907	497269	12532928	39677	North America
Sao Tome and Principe	5964	N/A	73	N/A	5884	N/A	7	N/A	26318	322	29036	128129	226615	Africa
Saint Kitts and Nevis	5566	N/A	43	N/A	5519	N/A	4	N/A	103286	798	70707	1312086	53889	North America
Cook Islands	5200	+84	1	N/A	4941	+78	258	N/A	295572	57	16896	960382	17593	Australia/Oceania
Palau	4690	+80	6	N/A	4043	+59	641	1	256958	329	46722	2559829	18252	Australia/Oceania
St. Barth	4544	N/A	6	N/A	N/A	N/A	N/A	N/A	457511	604	78646	7918445	9932	North America
Kiribati	3084	N/A	13	N/A	2601	N/A	470	3	25113	106	N/A	N/A	122807	Australia/Oceania
Anguilla	2788	N/A	9	N/A	2766	N/A	13	4	182844	590	51382	3369753	15248	North America
Saint Pierre Miquelon	2701	N/A	1	N/A	2449	N/A	251	1	470394	174	23446	4083246	5742	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41736	644	20508	1885273	10878	Australia/Oceania
Montserrat	273	N/A	2	N/A	181	N/A	90	N/A	54622	400	10135	2027811	4998	North America
Falkland Islands	128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	34915	N/A	8632	2354610	3666	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8076	665553	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	N/A	N/A	N/A	14	N/A	3	N/A	284	N/A	N/A	N/A	59922	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	624238	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	9	N/A	N/A	N/A	7	N/A	2	N/A	5468	N/A	N/A	N/A	1646	Australia/Oceania
Micronesia	7	N/A	N/A	N/A	1	N/A	6	N/A	60	N/A	N/A	N/A	117232	Australia/Oceania
Nauru	5	N/A	N/A	N/A	3	N/A	2	N/A	457	N/A	N/A	N/A	10949	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6110	Africa
