Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent
Ukraine	4998517	+224	108329	+3	N/A	N/A	N/A	177	115553	2504	19521252	451281	43257407	Europe
Malaysia	4433551	+2478	35507	+8	4330037	+9215	68007	98	133872	1072	58425629	1764171	33117890	Asia
Thailand	4180868	+14994	27902	+124	3978469	+23524	174497	1496	59627	398	17270775	246312	70117577	Asia
Austria	4108970	+4111	18054	+7	3998778	+8918	92138	124	451556	1984	181910461	19991077	9099583	Europe
Israel	4062278	+4506	10673	+3	4022613	+13461	28992	220	435586	1144	41373364	4436346	9326000	Asia
Belgium	4036113	+2645	31382	+15	3739914	+13457	264817	156	345525	2687	33531891	2870614	11681086	Europe
Czechia	3896154	+592	40100	+5	3840761	+2796	15293	42	362601	3732	55122500	5130057	10745007	Europe
Portugal	3791744	N/A	22162	N/A	N/A	N/A	N/A	61	373836	2185	41038444	4046066	10142802	Europe
South Africa	3764865	+1954	100333	+30	3634446	+1149	30086	175	62060	1654	24332659	401102	60664519	Africa
Canada	3706887	+7204	38847	+64	3431944	+2670	236096	471	96679	1013	60625588	1581171	38342208	North America
Philippines	3684712	+213	60194	+12	3611879	+1221	12639	289	32833	536	29446030	262383	112225532	Asia
Switzerland	3600181	+1480	13835	+4	3395378	+16871	190968	90	410539	1578	20666182	2356627	8769392	Europe
Peru	3561677	+801	212761	+19	N/A	N/A	N/A	353	105361	6294	29673543	877796	33804616	South America
Chile	3547977	+1484	57376	+1	3385643	+7448	104958	263	182756	2955	36787580	1894924	19413751	South America
Greece	3285970	+8413	28933	+66	3178081	+26364	78956	279	318077	2801	79010158	7648059	10330747	Europe
Denmark	2960882	+910	6105	+21	2932403	+1686	22374	15	507941	1047	127159230	21814223	5829189	Europe
Romania	2888639	+321	65428	+1	2606660	N/A	216551	221	151993	3443	22601950	1189262	19005028	Europe
Sweden	2498388	N/A	18656	N/A	2465572	+1151	14160	19	244617	1827	18493218	1810672	10213458	Europe
Iraq	2324384	+161	25207	+2	2296548	+278	2629	27	55530	602	18457500	440950	41858482	Asia
Serbia	2002353	+699	15960	+4	1969132	N/A	17261	30	230857	1840	9439734	1088334	8673560	Europe
Bangladesh	1952583	+27	29127	N/A	1893759	+299	29697	1297	11646	174	13968195	83310	167664530	Asia
Hungary	1894278	+3325	46101	+53	1788191	+11574	59986	40	196995	4794	11315178	1176718	9615875	Europe
Slovakia	1775178	+370	19852	+13	1731726	+1014	23600	88	324860	3633	7059789	1291952	5464437	Europe
Jordan	1694216	N/A	14048	N/A	1678941	N/A	1227	124	163112	1352	16670254	1604946	10386802	Asia
Georgia	1654313	+58	16800	N/A	1636004	+213	1509	N/A	416150	4226	16811448	4228994	3975283	Asia
Pakistan	1527956	+100	30369	N/A	1494141	+143	3446	187	6682	133	28066952	122741	228667501	Asia
Ireland	1512812	+1058	7016	+20	1423678	+7729	82118	43	300292	1393	12033762	2388695	5037798	Europe
Norway	1424180	+551	2871	N/A	N/A	N/A	N/A	20	259031	522	11002430	2001130	5498109	Europe
Kazakhstan	1305465	+8	13660	N/A	1290997	+9	808	24	68050	712	11575012	603370	19183944	Asia
Hong Kong	1202291	+431	9267	+18	N/A	N/A	N/A	115	158045	1218	44972952	5911837	7607272	Asia
Singapore	1184226	+2058	1331	+6	1115829	+3067	67066	7	199574	224	23712995	3996275	5933774	Asia
Morocco	1164717	+17	16066	+1	1148272	+47	379	293	30891	426	11237010	298034	37703827	Africa
Bulgaria	1153506	+377	36856	+2	960286	+693	156364	108	168306	5378	9803875	1430467	6853618	Europe
Croatia	1117822	+87	15790	+8	1098112	+664	3920	24	275368	3890	4766333	1174156	4059368	Europe
Cuba	1101968	+237	8525	N/A	1092199	+298	1244	23	97398	753	12920253	1141962	11314080	North America
Lebanon	1096462	+56	10378	+3	1079455	N/A	6629	186	161958	1533	4795578	708354	6770027	Asia
Lithuania	1054881	+261	9077	+11	1017372	+869	28432	31	397552	3421	8219492	3097672	2653442	Europe
Tunisia	1039532	N/A	28533	N/A	N/A	N/A	N/A	29	86319	2369	4563397	378930	12042858	Africa
Slovenia	1004836	+364	6582	+4	981840	+540	16414	30	483221	3165	2641294	1270185	2079456	Europe
Finland	1000472	N/A	3638	N/A	46000	N/A	950834	31	180060	655	10644579	1915758	5556328	Europe
Nepal	978762	+19	11951	N/A	966540	+17	271	N/A	32531	397	5620394	186806	30086842	Asia
Belarus	977962	+149	6928	+2	928536	N/A	42498	N/A	103557	734	13108317	1388051	9443687	Europe
Bolivia	904479	+33	21908	N/A	855804	+316	26767	220	75614	1832	2693845	225205	11961722	South America
UAE	897351	+215	2302	N/A	880145	+358	14904	N/A	88784	228	154699849	15306095	10107075	Asia
Uruguay	895775	N/A	7197	N/A	886654	N/A	1924	18	256261	2059	6091188	1742550	3495560	South America
New Zealand	890039	+5750	644	+8	830557	+6285	58838	N/A	177933	129	6983031	1396020	5002100	Australia/Oceania
Ecuador	868285	N/A	35581	N/A	N/A	N/A	N/A	759	47895	1963	2470170	136257	18128779	South America
Costa Rica	851363	+342	8404	+2	832409	+543	10550	43	164404	1623	4240743	818919	5178467	North America
Guatemala	842653	+81	17525	+5	822744	+203	2384	5	45509	946	4417854	238592	18516348	North America
Latvia	817439	+123	5744	+1	803310	+175	8385	9	442242	3108	7155876	3871398	1848396	Europe
Azerbaijan	792496	N/A	9707	N/A	782646	N/A	143	N/A	76905	942	6794952	659391	10304893	Asia
Panama	772086	+267	8182	N/A	760466	+267	3438	8	173975	1844	5835793	1314987	4437910	North America
Saudi Arabia	753526	+109	9079	+1	740871	+199	3576	43	21050	254	41838185	1168768	35796840	Asia
Sri Lanka	663195	+64	16502	N/A	646109	+3535	584	N/A	30738	765	6486117	300616	21576057	Asia
Paraguay	649034	N/A	18795	N/A	624673	N/A	5566	5	89014	2578	2623300	359780	7291397	South America
Kuwait	631294	N/A	2555	N/A	627899	N/A	840	8	143964	583	7999656	1824290	4385079	Asia
Myanmar	612770	+21	19434	N/A	591666	+33	1670	N/A	11127	353	7907676	143590	55071224	Asia
Palestine	581940	N/A	5353	N/A	576242	N/A	345	17	109462	1007	3078533	579068	5316355	Asia
Dominican Republic	579114	N/A	4376	N/A	574446	N/A	292	14	52431	396	3265645	295663	11045164	North America
Estonia	570402	+145	2533	+2	507736	+262	60133	4	429470	1907	3313522	2494835	1328153	Europe
Bahrain	566679	+407	1475	N/A	561648	+427	3556	1	313302	815	9703058	5364561	1808733	Asia
Venezuela	522234	+58	5706	N/A	515537	+74	991	230	18460	202	3359014	118736	28289854	South America
Moldova	516986	N/A	11489	N/A	504142	N/A	1355	49	128701	2860	3216305	800681	4016964	Europe
Egypt	515645	N/A	24613	N/A	442182	N/A	48850	122	4872	233	3693367	34898	105833319	Africa
Libya	501904	N/A	6430	N/A	490973	N/A	4501	101	71286	913	2477219	351842	7040705	Africa
Cyprus	470481	N/A	1011	N/A	124370	N/A	345100	60	384601	826	9477138	7747209	1223297	Asia
Ethiopia	470442	+8	7510	N/A	454975	+8	7957	15	3916	63	4768333	39695	120124639	Africa
Mongolia	469595	+15	2177	N/A	313256	N/A	154162	192	139180	645	4030048	1194441	3374002	Asia
Armenia	422828	+3	8622	N/A	410571	+13	3635	N/A	142209	2900	3037290	1021526	2973286	Asia
Honduras	422275	N/A	10892	N/A	131100	N/A	280283	105	41439	1069	1263329	123975	10190206	North America
Oman	389074	+21	4258	+1	384172	+27	644	4	72833	797	25000000	4679893	5342003	Asia
Bosnia and Herzegovina	376841	+77	15762	+4	192218	N/A	168861	N/A	116172	4859	1754925	541005	3243821	Europe
Réunion	374295	N/A	742	N/A	355605	N/A	17948	10	412720	818	1603660	1768291	906898	Africa
Qatar	364300	+113	677	N/A	362776	+102	847	2	129745	241	3426742	1220434	2807805	Asia
Kenya	323718	+9	5649	N/A	317919	+10	150	N/A	5789	101	3586406	64137	55918167	Africa
Zambia	319316	+332	3976	+2	314524	+449	816	N/A	16530	206	3416956	176889	19316962	Africa
North Macedonia	309208	+146	9276	+5	299302	+238	630	N/A	148428	4453	2011275	965465	2083219	Europe
Botswana	305859	N/A	2688	N/A	303026	N/A	145	1	125470	1103	2026898	831481	2437697	Africa
Albania	274834	+6	3496	N/A	270916	+23	422	2	95691	1217	1800323	626832	2872099	Europe
Algeria	265771	+4	6875	N/A	178349	+3	80547	6	5869	152	230861	5098	45286524	Africa
Nigeria	255685	N/A	3143	N/A	249890	N/A	2652	11	1187	15	5036813	23384	215399392	Africa
Zimbabwe	247598	+44	5468	N/A	241460	+34	670	12	16230	358	2243803	147084	15255204	Africa
Uzbekistan	238503	+34	1637	N/A	236515	+32	351	23	6944	48	1377915	40116	34348650	Asia
Luxembourg	235276	+1310	1062	+4	224212	+2711	10002	1	365085	1648	4217884	6545027	644441	Europe
Montenegro	234760	+53	2713	N/A	231409	+33	638	6	373697	4319	2446294	3894070	628210	Europe
Mozambique	225366	+1	2201	N/A	223106	+2	59	13	6862	67	1310291	39896	32842294	Africa
Laos	205499	+229	734	+2	7660	N/A	197105	N/A	27521	98	1232128	165010	7466975	Asia
China	203334	+2680	4776	+51	169380	+2982	29178	274	141	3	160000000	111163	1439323776	Asia
Kyrgyzstan	200990	+7	2991	N/A	196386	N/A	1613	131	29912	445	1907195	283837	6719339	Asia
Iceland	185254	+32	114	N/A	75685	N/A	109455	N/A	536565	330	1953616	5658407	345259	Europe
Maldives	179171	+288	298	N/A	163687	N/A	15186	25	321208	534	2213831	3968840	557803	Asia
Afghanistan	178745	+56	7683	+1	161790	+42	9272	1124	4412	190	941314	23232	40517414	Asia
Uganda	164069	N/A	3596	N/A	100205	N/A	60268	2	3393	74	2612795	54030	48358437	Africa
El Salvador	162089	N/A	4128	+1	150662	N/A	7299	8	24763	631	1950448	297981	6545552	North America
Ghana	161157	+33	1445	N/A	159669	+14	43	1	4997	45	2434977	75506	32248654	Africa
Namibia	158379	+21	4025	N/A	153662	N/A	692	N/A	60350	1534	1002457	381987	2624324	Africa
Martinique	151358	N/A	922	N/A	104	N/A	150332	8	403905	2460	828928	2212026	374737	North America
Trinidad and Tobago	145021	+458	3816	+3	134078	+244	7127	18	103019	2711	697725	495647	1407706	North America
Brunei	141269	+150	218	N/A	140052	+170	999	N/A	317405	490	717784	1612726	445075	Asia
Guadeloupe	140130	N/A	854	N/A	2250	N/A	137026	19	350108	2134	938039	2343644	400248	North America
Cambodia	136228	+12	3056	N/A	132945	+24	227	N/A	7949	178	2946965	171950	17138485	Asia
Rwanda	129767	N/A	1458	N/A	45522	N/A	82787	N/A	9588	108	5233320	386676	13534118	Africa
Jamaica	129632	+70	2948	N/A	83068	+62	43616	N/A	43434	988	987440	330845	2984604	North America
Cameroon	119780	N/A	1927	N/A	117791	N/A	62	13	4317	69	1751774	63142	27743456	Africa
Angola	99194	N/A	1900	N/A	97149	N/A	145	N/A	2857	55	1499795	43198	34718761	Africa
Malta	90773	+178	692	+4	85151	+505	4930	4	204593	1560	1874109	4224058	443675	Europe
DRC	87023	N/A	1337	N/A	50930	N/A	34756	N/A	921	14	846704	8960	94495223	Africa
Senegal	85989	+1	1967	N/A	84006	+2	16	N/A	4901	112	1065534	60736	17543574	Africa
Malawi	85747	N/A	2633	N/A	81938	N/A	1176	67	4282	131	571585	28542	20025820	Africa
Ivory Coast	81898	+11	799	N/A	81073	+12	26	N/A	2971	29	1496066	54280	27562125	Africa
French Guiana	80422	N/A	394	N/A	11254	N/A	68774	1	257176	1260	622646	1991116	312712	South America
Suriname	79302	N/A	1327	N/A	49396	N/A	28579	N/A	133021	2226	235824	395570	596163	South America
Channel Islands	73776	+167	167	+1	72350	+291	1259	N/A	417358	945	1252808	7087261	176769	Europe
French Polynesia	72678	+30	648	N/A	N/A	N/A	N/A	7	256041	2283	N/A	N/A	283853	Australia/Oceania
Eswatini	70303	+9	1397	N/A	68813	+25	93	11	59481	1182	1013012	857071	1181946	Africa
Barbados	67934	+323	390	+1	64319	+358	3225	N/A	235871	1354	642390	2230420	288013	North America
Fiji	64535	+2	862	N/A	62690	+6	983	N/A	71056	949	506984	558215	908224	Australia/Oceania
Madagascar	64152	N/A	1391	N/A	59370	N/A	3391	14	2214	48	422372	14574	28981167	Africa
Guyana	63420	+4	1228	N/A	62112	+7	80	1	79931	1548	591338	745289	793434	South America
Sudan	62093	N/A	4930	N/A	N/A	N/A	N/A	N/A	1359	108	562941	12317	45704894	Africa
Taiwan	61683	+5218	856	N/A	24010	+281	36817	N/A	2581	36	14343527	600275	23894942	Asia
New Caledonia	60421	N/A	312	N/A	60064	N/A	45	9	208008	1074	98964	340697	290475	Australia/Oceania
Mauritania	58685	+2	982	N/A	57694	+1	9	N/A	12047	202	800513	164338	4871149	Africa
Bhutan	57909	+138	20	N/A	54567	+1487	3322	3	73581	25	2287623	2906712	787014	Asia
Belize	57454	+35	676	N/A	56562	+28	216	6	139888	1646	536698	1306744	410714	North America
Cabo Verde	56008	+4	401	N/A	55541	+3	66	23	98791	707	400982	707278	566937	Africa
Syria	55799	+2	3150	N/A	52111	+10	538	N/A	3054	172	146269	8005	18271174	Asia
Gabon	47597	N/A	303	N/A	47282	N/A	12	N/A	20508	131	1592483	686143	2320921	Africa
Papua New Guinea	43732	N/A	649	N/A	43025	N/A	58	7	4726	70	249149	26923	9254257	Australia/Oceania
Seychelles	42079	N/A	165	N/A	41260	N/A	654	N/A	423113	1659	N/A	N/A	99451	Africa
Curaçao	41966	N/A	273	N/A	41251	N/A	442	3	253862	1651	496693	3004616	165310	North America
Andorra	41013	N/A	153	N/A	40343	N/A	517	14	529275	1974	249838	3224174	77489	Europe
Burundi	39144	N/A	38	N/A	773	N/A	38333	N/A	3123	3	345742	27588	12532506	Africa
Mauritius	37544	+12	990	N/A	35738	+82	816	N/A	29433	776	358675	281183	1275595	Africa
Mayotte	37038	N/A	187	N/A	2964	N/A	33887	N/A	130074	657	176919	621324	284745	Africa
Togo	36979	+2	273	N/A	36688	+9	18	N/A	4285	32	728536	84415	8630398	Africa
Guinea	36459	N/A	440	N/A	35976	N/A	43	8	2646	32	660107	47909	13778348	Africa
Faeroe Islands	34658	N/A	28	N/A	7693	N/A	26937	5	704431	569	778000	15813008	49200	Europe
Aruba	34589	N/A	212	N/A	34251	N/A	126	2	321495	1970	177885	1653391	107588	North America
Tanzania	33864	N/A	803	N/A	N/A	N/A	N/A	7	539	13	N/A	N/A	62817445	Africa
Bahamas	33488	+5	789	N/A	32315	+5	384	11	83708	1972	229817	574459	400058	North America
Lesotho	32910	N/A	697	N/A	24155	N/A	8058	N/A	15145	321	431221	198441	2173043	Africa
Mali	30752	+12	731	N/A	29828	+15	193	N/A	1443	34	664653	31193	21307810	Africa
Haiti	30640	N/A	835	N/A	29389	N/A	416	N/A	2629	72	132422	11362	11654566	North America
Isle of Man	28416	N/A	87	N/A	26794	N/A	1535	N/A	331000	1013	150753	1756025	85849	Europe
Benin	26952	N/A	163	N/A	25506	N/A	1283	5	2122	13	604310	47588	12698671	Africa
Somalia	26485	N/A	1350	N/A	13182	N/A	11953	N/A	1586	81	400466	23985	16696753	Africa
Congo	24079	N/A	385	N/A	20178	N/A	3516	N/A	4177	67	347815	60340	5764250	Africa
Saint Lucia	23285	+46	368	N/A	22765	+29	152	1	125764	1988	142871	771654	185149	North America
Timor-Leste	22860	N/A	130	N/A	22714	N/A	16	N/A	16760	95	261459	191690	1363967	Asia
Cayman Islands	21755	N/A	26	N/A	8553	N/A	13176	1	324116	387	222773	3318976	67121	North America
Burkina Faso	20853	N/A	382	N/A	20439	N/A	32	N/A	950	17	248995	11348	21942002	Africa
Nicaragua	18491	N/A	225	N/A	4225	N/A	14041	N/A	2732	33	N/A	N/A	6767463	North America
Gibraltar	17706	N/A	102	N/A	16579	N/A	1025	N/A	525822	3029	534283	15866807	33673	Europe
South Sudan	17443	+21	138	N/A	13514	N/A	3791	1	1526	12	378620	33120	11431684	Africa
Tajikistan	17388	N/A	124	N/A	17264	N/A	0	N/A	1752	12	N/A	N/A	9925932	Asia
Liechtenstein	17105	+2	84	N/A	16873	+42	148	N/A	446303	2192	102174	2665919	38326	Europe
San Marino	16186	+46	114	N/A	15702	+40	370	4	475220	3347	149271	4382590	34060	Europe
Equatorial Guinea	15907	N/A	183	N/A	15698	N/A	26	5	10701	123	310972	209198	1486499	Africa
Djibouti	15611	N/A	189	N/A	15411	N/A	11	N/A	15395	186	303924	299713	1014049	Africa
CAR	14649	N/A	113	N/A	6859	N/A	7677	2	2940	23	81294	16318	4982002	Africa
Grenada	14428	N/A	220	N/A	13945	N/A	263	4	127155	1939	148567	1309330	113468	North America
Solomon Islands	14182	N/A	140	N/A	12763	N/A	1279	2	19768	195	5117	7133	717413	Australia/Oceania
Bermuda	13143	N/A	131	N/A	12719	N/A	293	N/A	212460	2118	866313	14004187	61861	North America
Dominica	12011	N/A	63	N/A	11926	N/A	22	N/A	166104	871	187690	2595630	72310	North America
Gambia	11995	N/A	365	N/A	11591	N/A	39	N/A	4723	144	155686	61301	2539702	Africa
Greenland	11971	N/A	21	N/A	2761	N/A	9189	4	210206	369	164926	2896030	56949	North America
Yemen	11818	N/A	2149	N/A	9009	N/A	660	23	381	69	265253	8552	31016634	Asia
Monaco	11632	+27	54	N/A	11464	+68	114	4	292658	1359	54960	1382781	39746	Europe
Saint Martin	10279	N/A	63	N/A	1399	N/A	8817	7	257871	1580	112382	2819347	39861	North America
Sint Maarten	10018	+16	86	N/A	9859	+9	73	10	228936	1965	62056	1418131	43759	North America
Tonga	9799	+102	11	N/A	8427	+121	1361	N/A	90843	102	408213	3784410	107867	Australia/Oceania
Eritrea	9733	N/A	103	N/A	9629	N/A	1	N/A	2677	28	23693	6517	3635414	Africa
Caribbean Netherlands	9711	+119	34	N/A	9579	+187	98	N/A	364185	1275	30126	1129796	26665	North America
Niger	8916	+2	309	N/A	8508	N/A	99	1	346	12	249437	9670	25794115	Africa
Guinea-Bissau	8186	+1	171	N/A	7528	+13	487	6	3989	83	133360	64981	2052305	Africa
Comoros	8100	N/A	160	N/A	7933	N/A	7	N/A	8968	177	N/A	N/A	903178	Africa
Sierra Leone	7681	N/A	125	N/A	N/A	N/A	N/A	N/A	929	15	259958	31430	8271035	Africa
Antigua and Barbuda	7571	N/A	135	N/A	7402	N/A	34	1	76168	1358	18901	190153	99399	North America
Liberia	7432	N/A	294	N/A	5747	N/A	1391	2	1409	56	139824	26516	5273137	Africa
Chad	7411	+15	193	N/A	4874	N/A	2344	N/A	429	11	191341	11073	17279986	Africa
Samoa	7185	N/A	13	N/A	1605	N/A	5567	3	35781	65	53893	268385	200805	Australia/Oceania
Vanuatu	6864	+9	13	+1	6405	+21	446	5	21440	41	24976	78012	320154	Australia/Oceania
St. Vincent Grenadines	6779	N/A	106	N/A	6641	N/A	32	N/A	60755	950	98860	886009	111579	North America
British Virgin Islands	6296	N/A	62	N/A	N/A	N/A	N/A	1	205779	2026	102862	3361943	30596	North America
Sao Tome and Principe	5957	+4	73	N/A	5880	+5	4	N/A	26296	322	29036	128173	226537	Africa
Turks and Caicos	5941	N/A	36	N/A	5862	N/A	43	4	149772	908	478593	12065268	39667	North America
Saint Kitts and Nevis	5562	+1	43	N/A	5518	+1	1	N/A	103227	798	65141	1208979	53881	North America
Cook Islands	4727	N/A	1	+1	3990	N/A	736	N/A	268686	57	15740	894674	17593	Australia/Oceania
St. Barth	4432	N/A	6	N/A	N/A	N/A	N/A	N/A	446234	604	78646	7918445	9932	North America
Palau	4396	N/A	6	N/A	3879	N/A	511	1	240877	329	45500	2493151	18250	Australia/Oceania
Kiribati	3080	+4	13	N/A	2599	+2	468	3	25087	106	N/A	N/A	122772	Australia/Oceania
Anguilla	2731	N/A	9	N/A	2716	N/A	6	4	179129	590	51382	3370195	15246	North America
Saint Pierre Miquelon	2641	N/A	1	N/A	2449	N/A	191	1	459864	174	22941	3994602	5743	North America
Diamond Princess	712	N/A	13	N/A	699	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Wallis and Futuna	454	N/A	7	N/A	438	N/A	9	N/A	41720	643	20508	1884580	10882	Australia/Oceania
Montserrat	207	+18	2	N/A	174	N/A	31	N/A	41425	400	9716	1944367	4997	North America
Falkland Islands	128	N/A	N/A	N/A	N/A	N/A	N/A	N/A	34934	N/A	8632	2355895	3664	South America
Macao	82	N/A	N/A	N/A	82	N/A	0	N/A	123	N/A	5375	8078	665384	Asia
Vatican City	29	N/A	N/A	N/A	29	N/A	0	N/A	36025	N/A	N/A	N/A	805	Europe
Marshall Islands	17	+2	N/A	N/A	7	N/A	10	N/A	284	N/A	N/A	N/A	59914	Australia/Oceania
Western Sahara	10	N/A	1	N/A	9	N/A	0	N/A	16	2	N/A	N/A	623956	Africa
MS Zaandam	9	N/A	2	N/A	7	N/A	0	N/A	N/A	N/A	N/A	N/A		N/A
Niue	8	N/A	N/A	N/A	7	N/A	1	N/A	4860	N/A	N/A	N/A	1646	Australia/Oceania
Micronesia	3	+2	N/A	N/A	1	N/A	2	N/A	26	N/A	N/A	N/A	117209	Australia/Oceania
Nauru	3	N/A	N/A	N/A	3	N/A	0	N/A	274	N/A	N/A	N/A	10947	Australia/Oceania
Saint Helena	2	N/A	N/A	N/A	2	N/A	0	N/A	327	N/A	N/A	N/A	6110	Africa
